,SimSec(s),StartTime(s),EndTime(s),QUEUE_LENGTH,OBJ_DETECT_REQ,MISSED_REQ,CPU_USAGE(%),MEM_USAGE(%),WAITING_IN_QUEUE(s),IMAGE_LOAD(s),OBJECT_DETECT(s)
0,0.0,1723995512.442344,1723995512.527281,0,0,0,68.6,2.03,0.0,0.0,0.0
1,0.08,1723995512.5273054,1723995512.616697,0,0,0,68.6,2.03,0.0,0.0,0.0
2,0.17,1723995512.616717,1723995512.7055354,0,0,0,68.6,2.03,0.0,0.0,0.0
3,0.26,1723995512.705555,1723995512.7942288,0,0,0,68.6,2.03,0.0,0.0,0.0
4,0.35,1723995512.7942598,1723995512.8900495,0,0,0,68.6,2.03,0.0,0.0,0.0
5,0.45,1723995512.8900828,1723995512.9857955,0,0,0,68.6,2.03,0.0,0.0,0.0
6,0.55,1723995512.985815,1723995513.07381,0,0,0,68.6,2.03,0.0,0.0,0.0
7,0.64,1723995513.0738292,1723995513.1623456,0,0,0,68.6,2.03,0.0,0.0,0.0
8,0.73,1723995513.1623652,1723995513.2511358,0,0,0,68.6,2.03,0.0,0.0,0.0
9,0.82,1723995513.2511554,1723995513.3404129,0,0,0,68.6,2.03,0.0,0.0,0.0
10,0.91,1723995513.3404326,1723995513.4289825,0,0,0,68.6,2.03,0.0,0.0,0.0
11,1.0,1723995513.4290018,1723995513.5184944,0,0,0,68.6,2.03,0.0,0.0,0.0
12,1.09,1723995513.5185142,1723995513.6085653,0,0,0,68.6,2.03,0.0,0.0,0.0
13,1.18,1723995513.6085854,1723995513.6978228,0,0,0,68.6,2.03,0.0,0.0,0.0
14,1.27,1723995513.6978445,1723995513.787239,0,0,0,68.6,2.03,0.0,0.0,0.0
15,1.36,1723995513.7872608,1723995513.8764176,0,0,0,68.6,2.03,0.0,0.0,0.0
16,1.45,1723995513.8764374,1723995513.9645116,0,0,0,68.6,2.03,0.0,0.0,0.0
17,1.54,1723995513.9645443,1723995514.0585976,0,0,0,68.6,2.03,0.0,0.0,0.0
18,1.63,1723995514.0586183,1723995514.1474206,0,0,0,68.6,2.03,0.0,0.0,0.0
19,1.72,1723995514.1474378,1723995514.2364388,0,0,0,68.6,2.03,0.0,0.0,0.0
20,1.81,1723995514.2364578,1723995514.3254848,0,0,0,68.6,2.03,0.0,0.0,0.0
21,1.9,1723995514.3255036,1723995514.4142325,0,0,0,68.6,2.03,0.0,0.0,0.0
22,1.99,1723995514.4142518,1723995514.5027955,0,0,0,68.6,2.03,0.0,0.0,0.0
23,2.08,1723995514.5028126,1723995514.590902,0,0,0,68.6,2.03,0.0,0.0,0.0
24,2.17,1723995514.5909207,1723995514.6790814,0,0,0,68.6,2.03,0.0,0.0,0.0
25,2.26,1723995514.6791005,1723995514.7677116,0,0,0,68.6,2.03,0.0,0.0,0.0
26,2.35,1723995514.7677317,1723995514.8566792,0,0,0,68.6,2.03,0.0,0.0,0.0
27,2.44,1723995514.8566985,1723995514.946375,0,0,0,68.6,2.03,0.0,0.0,0.0
28,2.53,1723995514.9463935,1723995515.0348437,0,0,0,68.6,2.03,0.0,0.0,0.0
