,SimSec(s),StartTime(s),EndTime(s),QUEUE_LENGTH,OBJ_DETECT_REQ,MISSED_REQ,CPU_USAGE(%),MEM_USAGE(%),WAITING_IN_QUEUE(s),IMAGE_LOAD(s),OBJECT_DETECT(s)
0,0.0,1723991987.5690942,1723991987.6542883,0,0,0,69.7,2.02,0.0,0.0,0.0
1,0.09,1723991987.6543105,1723991987.7414277,0,0,0,69.7,2.02,0.0,0.0,0.0
2,0.18,1723991987.7414474,1723991987.8307645,0,0,0,69.7,2.02,0.0,0.0,0.0
3,0.27,1723991987.830784,1723991987.9180079,0,0,0,69.7,2.02,0.0,0.0,0.0
4,0.36,1723991987.9180279,1723991988.00487,0,0,0,69.7,2.02,0.0,0.0,0.0
5,0.45,1723991988.0048895,1723991988.09281,0,0,0,69.7,2.02,0.0,0.0,0.0
6,0.54,1723991988.0928302,1723991988.1800468,0,0,0,69.7,2.02,0.0,0.0,0.0
7,0.63,1723991988.1800668,1723991988.266687,0,0,0,69.7,2.02,0.0,0.0,0.0
8,0.72,1723991988.266707,1723991988.3540611,0,0,0,69.7,2.02,0.0,0.0,0.0
9,0.81,1723991988.3540804,1723991988.4405835,0,0,0,69.7,2.02,0.0,0.0,0.0
10,0.9,1723991988.4406035,1723991988.5274072,0,0,0,69.7,2.02,0.0,0.0,0.0
11,0.99,1723991988.5274267,1723991988.61427,0,0,0,69.7,2.02,0.0,0.0,0.0
12,1.08,1723991988.6142902,1723991988.7023282,0,0,0,69.7,2.02,0.0,0.0,0.0
13,1.17,1723991988.7023487,1723991988.7895265,0,0,0,69.7,2.02,0.0,0.0,0.0
14,1.26,1723991988.7895465,1723991988.8764315,0,0,0,69.7,2.02,0.0,0.0,0.0
15,1.35,1723991988.8764522,1723991988.9639235,0,0,0,69.7,2.02,0.0,0.0,0.0
16,1.44,1723991988.963943,1723991989.0517695,0,0,0,69.7,2.02,0.0,0.0,0.0
17,1.53,1723991989.0517898,1723991989.1411421,0,0,0,69.7,2.02,0.0,0.0,0.0
18,1.62,1723991989.1411798,1723991989.2332706,0,0,0,69.7,2.02,0.0,0.0,0.0
19,1.71,1723991989.233291,1723991989.320229,0,0,0,69.7,2.02,0.0,0.0,0.0
20,1.8,1723991989.320251,1723991989.4065437,0,0,0,69.7,2.02,0.0,0.0,0.0
21,1.89,1723991989.406565,1723991989.4939892,0,0,0,69.7,2.02,0.0,0.0,0.0
22,1.98,1723991989.4940078,1723991989.580951,0,0,0,69.7,2.02,0.0,0.0,0.0
23,2.07,1723991989.5809722,1723991989.6687505,0,0,0,69.7,2.02,0.0,0.0,0.0
24,2.16,1723991989.6687694,1723991989.7577703,0,0,0,69.7,2.02,0.0,0.0,0.0
25,2.25,1723991989.7577913,1723991989.8451262,0,0,0,69.7,2.02,0.0,0.0,0.0
26,2.34,1723991989.84515,1723991989.932157,0,0,0,69.7,2.02,0.0,0.0,0.0
27,2.43,1723991989.9321778,1723991990.019938,0,0,0,69.7,2.02,0.0,0.0,0.0
28,2.52,1723991990.0199604,1723991990.105766,0,0,0,69.7,2.02,0.0,0.0,0.0
29,2.61,1723991990.1057882,1723991990.1920536,0,0,0,69.7,2.02,0.0,0.0,0.0
30,2.7,1723991990.192076,1723991990.2785242,0,0,0,69.7,2.02,0.0,0.0,0.0
31,2.79,1723991990.278545,1723991990.3663683,0,0,0,69.7,2.02,0.0,0.0,0.0
32,2.88,1723991990.3663874,1723991990.4530206,0,0,0,69.7,2.02,0.0,0.0,0.0
33,2.97,1723991990.4530423,1723991990.541534,0,0,0,69.7,2.02,0.0,0.0,0.0
34,3.06,1723991990.5415537,1723991990.6298804,0,0,0,69.7,2.02,0.0,0.0,0.0
35,3.15,1723991990.6299005,1723991990.7172782,0,0,0,69.7,2.02,0.0,0.0,0.0
36,3.24,1723991990.717302,1723991990.8046095,0,0,0,69.7,2.02,0.0,0.0,0.0
37,3.33,1723991990.8046305,1723991990.8918066,0,0,0,69.7,2.02,0.0,0.0,0.0
38,3.42,1723991990.891829,1723991990.9785771,0,0,0,69.7,2.02,0.0,0.0,0.0
39,3.51,1723991990.9785974,1723991991.0663028,0,0,0,69.7,2.02,0.0,0.0,0.0
40,3.6,1723991991.066325,1723991991.1541688,0,0,0,69.7,2.02,0.0,0.0,0.0
41,3.69,1723991991.154191,1723991991.2412891,0,0,0,69.7,2.02,0.0,0.0,0.0
42,3.78,1723991991.2413116,1723991991.3284118,0,0,0,69.7,2.02,0.0,0.0,0.0
43,3.87,1723991991.3284347,1723991991.4158547,0,0,0,69.7,2.02,0.0,0.0,0.0
44,3.96,1723991991.4158764,1723991991.5036938,0,0,0,69.7,2.02,0.0,0.0,0.0
45,4.05,1723991991.5037155,1723991991.5907238,0,0,0,69.7,2.02,0.0,0.0,0.0
46,4.14,1723991991.5907478,1723991991.6780438,0,0,0,69.7,2.02,0.0,0.0,0.0
47,4.23,1723991991.6780689,1723991991.7646196,0,0,0,69.7,2.02,0.0,0.0,0.0
48,4.32,1723991991.7646413,1723991991.8526013,0,0,0,69.7,2.02,0.0,0.0,0.0
49,4.41,1723991991.8526204,1723991991.9401338,0,0,0,69.7,2.02,0.0,0.0,0.0
50,4.5,1723991991.940154,1723991992.0264359,0,0,0,69.7,2.02,0.0,0.0,0.0
51,4.59,1723991992.0264578,1723991992.1139016,0,0,0,69.7,2.02,0.0,0.0,0.0
52,4.68,1723991992.1139235,1723991992.20163,0,0,0,69.7,2.02,0.0,0.0,0.0
53,4.77,1723991992.2016506,1723991992.289266,0,0,0,69.7,2.02,0.0,0.0,0.0
54,4.86,1723991992.289287,1723991992.3763509,0,0,0,69.7,2.02,0.0,0.0,0.0
55,4.95,1723991992.376371,1723991992.4640765,0,0,0,69.7,2.02,0.0,0.0,0.0
56,5.04,1723991992.4640977,1723991992.5518305,0,0,0,69.7,2.02,0.0,0.0,0.0
57,5.13,1723991992.5518506,1723991992.6385195,0,0,0,69.7,2.02,0.0,0.0,0.0
58,5.22,1723991992.6385531,1723991992.7325928,0,0,0,69.7,2.02,0.0,0.0,0.0
59,5.31,1723991992.7326398,1723991992.824407,0,0,0,69.7,2.02,0.0,0.0,0.0
60,5.4,1723991992.824443,1723991992.9164255,0,0,0,69.7,2.02,0.0,0.0,0.0
61,5.49,1723991992.9164615,1723991992.9984436,0,0,0,69.7,2.02,0.0,0.0,0.0
62,5.57,1723991992.998461,1723991993.0725222,0,0,0,69.7,2.02,0.0,0.0,0.0
63,5.64,1723991993.0725508,1723991993.1500988,0,0,0,69.7,2.02,0.0,0.0,0.0
64,5.72,1723991993.1501267,1723991993.2373238,0,0,0,69.7,2.02,0.0,0.0,0.0
65,5.81,1723991993.237344,1723991993.3244386,0,0,0,69.7,2.02,0.0,0.0,0.0
66,5.9,1723991993.3244596,1723991993.4109745,0,0,0,69.7,2.02,0.0,0.0,0.0
67,5.99,1723991993.4109948,1723991993.4979358,0,0,0,69.7,2.02,0.0,0.0,0.0
68,6.08,1723991993.497956,1723991993.5858548,0,0,0,69.7,2.02,0.0,0.0,0.0
69,6.17,1723991993.5858743,1723991993.672894,0,0,0,69.7,2.02,0.0,0.0,0.0
70,6.26,1723991993.672915,1723991993.7594366,0,0,0,69.7,2.02,0.0,0.0,0.0
71,6.35,1723991993.7594573,1723991993.8461018,0,0,0,69.7,2.02,0.0,0.0,0.0
72,6.44,1723991993.846121,1723991993.93388,0,0,0,69.7,2.02,0.0,0.0,0.0
73,6.53,1723991993.9339058,1723991994.0206082,0,0,0,69.7,2.02,0.0,0.0,0.0
74,6.62,1723991994.0206296,1723991994.1081173,0,0,0,69.7,2.02,0.0,0.0,0.0
75,6.71,1723991994.1081388,1723991994.1954665,0,0,0,69.7,2.02,0.0,0.0,0.0
76,6.8,1723991994.1954875,1723991994.2825427,0,0,0,69.7,2.02,0.0,0.0,0.0
77,6.89,1723991994.282564,1723991994.3696206,0,0,0,69.7,2.02,0.0,0.0,0.0
78,6.98,1723991994.369642,1723991994.4577627,0,0,0,69.7,2.02,0.0,0.0,0.0
79,7.07,1723991994.4577818,1723991994.545896,0,0,0,69.7,2.02,0.0,0.0,0.0
80,7.16,1723991994.5459163,1723991994.6328845,0,0,0,69.7,2.02,0.0,0.0,0.0
81,7.25,1723991994.632905,1723991994.7213998,0,0,0,69.7,2.02,0.0,0.0,0.0
82,7.34,1723991994.7214217,1723991994.808657,0,0,0,69.7,2.02,0.0,0.0,0.0
83,7.43,1723991994.8086786,1723991994.8961585,0,0,0,69.7,2.02,0.0,0.0,0.0
84,7.52,1723991994.89618,1723991994.9842424,0,0,0,69.7,2.02,0.0,0.0,0.0
85,7.61,1723991994.9842632,1723991995.0716121,0,0,0,69.7,2.02,0.0,0.0,0.0
86,7.7,1723991995.0716348,1723991995.1590617,0,0,0,69.7,2.02,0.0,0.0,0.0
87,7.79,1723991995.159083,1723991995.2458415,0,0,0,69.7,2.02,0.0,0.0,0.0
88,7.88,1723991995.245863,1723991995.3336635,0,0,0,69.7,2.02,0.0,0.0,0.0
89,7.97,1723991995.3336897,1723991995.4208446,0,0,0,69.7,2.02,0.0,0.0,0.0
90,8.06,1723991995.4208663,1723991995.5081644,0,0,0,69.7,2.02,0.0,0.0,0.0
91,8.15,1723991995.5081844,1723991995.5961015,0,0,0,69.7,2.02,0.0,0.0,0.0
92,8.24,1723991995.5961227,1723991995.6842308,0,0,0,69.7,2.02,0.0,0.0,0.0
93,8.33,1723991995.6842515,1723991995.771842,0,0,0,69.7,2.02,0.0,0.0,0.0
94,8.42,1723991995.7718623,1723991995.8587809,0,0,0,69.7,2.02,0.0,0.0,0.0
95,8.51,1723991995.8588076,1723991995.9461694,0,0,0,69.7,2.02,0.0,0.0,0.0
96,8.6,1723991995.946193,1723991996.0325904,0,0,0,69.7,2.02,0.0,0.0,0.0
