,SimSec(s),StartTime(s),EndTime(s),QUEUE_LENGTH,OBJ_DETECT_REQ,MISSED_REQ,CPU_USAGE(%),MEM_USAGE(%),WAITING_IN_QUEUE(s),IMAGE_LOAD(s),OBJECT_DETECT(s)
0,0.0,1723999102.6831484,1723999102.7678192,0,0,0,69.3,2.03,0.0,0.0,0.0
1,0.08,1723999102.767849,1723999102.8541,0,0,0,69.3,2.03,0.0,0.0,0.0
2,0.17,1723999102.8541217,1723999102.9430223,0,0,0,69.3,2.03,0.0,0.0,0.0
3,0.26,1723999102.9430442,1723999103.029916,0,0,0,69.3,2.03,0.0,0.0,0.0
4,0.35,1723999103.0299363,1723999103.117291,0,0,0,69.3,2.03,0.0,0.0,0.0
5,0.44,1723999103.1173143,1723999103.2044077,0,0,0,69.3,2.03,0.0,0.0,0.0
6,0.53,1723999103.2044284,1723999103.2919412,0,0,0,69.3,2.03,0.0,0.0,0.0
7,0.62,1723999103.291964,1723999103.3785326,0,0,0,69.3,2.03,0.0,0.0,0.0
8,0.71,1723999103.378556,1723999103.4659,0,0,0,69.3,2.03,0.0,0.0,0.0
9,0.8,1723999103.465925,1723999103.553506,0,0,0,69.3,2.03,0.0,0.0,0.0
10,0.89,1723999103.553527,1723999103.6409426,0,0,0,69.3,2.03,0.0,0.0,0.0
11,0.98,1723999103.6409667,1723999103.7289252,0,0,0,69.3,2.03,0.0,0.0,0.0
12,1.07,1723999103.7289476,1723999103.8166237,0,0,0,69.3,2.03,0.0,0.0,0.0
13,1.16,1723999103.8166466,1723999103.9046733,0,0,0,69.3,2.03,0.0,0.0,0.0
14,1.25,1723999103.9046957,1723999103.9925935,0,0,0,69.3,2.03,0.0,0.0,0.0
15,1.34,1723999103.9926155,1723999104.0797937,0,0,0,69.3,2.03,0.0,0.0,0.0
16,1.43,1723999104.0798163,1723999104.1671672,0,0,0,69.3,2.03,0.0,0.0,0.0
17,1.52,1723999104.1672094,1723999104.2592707,0,0,0,69.3,2.03,0.0,0.0,0.0
18,1.61,1723999104.2593122,1723999104.351546,0,0,0,69.3,2.03,0.0,0.0,0.0
19,1.7,1723999104.3515675,1723999104.4387963,0,0,0,69.3,2.03,0.0,0.0,0.0
20,1.79,1723999104.4388201,1723999104.52644,0,0,0,69.3,2.03,0.0,0.0,0.0
21,1.88,1723999104.5264635,1723999104.6137283,0,0,0,69.3,2.03,0.0,0.0,0.0
22,1.97,1723999104.6137505,1723999104.7016737,0,0,0,69.3,2.03,0.0,0.0,0.0
23,2.06,1723999104.701696,1723999104.7896047,0,0,0,69.3,2.03,0.0,0.0,0.0
24,2.15,1723999104.7896256,1723999104.8764656,0,0,0,69.3,2.03,0.0,0.0,0.0
25,2.24,1723999104.8764894,1723999104.9641747,0,0,0,69.3,2.03,0.0,0.0,0.0
26,2.33,1723999104.9641988,1723999105.0517159,0,0,0,69.3,2.03,0.0,0.0,0.0
