,SimSec(s),StartTime(s),EndTime(s),QUEUE_LENGTH,OBJ_DETECT_REQ,MISSED_REQ,CPU_USAGE(%),MEM_USAGE(%),WAITING_IN_QUEUE(s),IMAGE_LOAD(s),OBJECT_DETECT(s)
0,0.0,1723966675.3112156,1723966675.4014738,0,0,0,62.4,2.02,0.0,0.0,0.0
1,0.09,1723966675.401499,1723966675.4912996,0,0,0,62.4,2.02,0.0,0.0,0.0
2,0.18,1723966675.4913208,1723966675.5816848,0,0,0,62.4,2.02,0.0,0.0,0.0
3,0.27,1723966675.5817199,1723966675.6798131,0,0,0,62.4,2.02,0.0,0.0,0.0
4,0.37,1723966675.679833,1723966675.7713506,0,0,0,62.4,2.02,0.0,0.0,0.0
5,0.46,1723966675.7713747,1723966675.8627365,0,0,0,62.4,2.02,0.0,0.0,0.0
6,0.55,1723966675.862762,1723966675.9549725,0,0,0,62.4,2.02,0.0,0.0,0.0
7,0.64,1723966675.9549935,1723966676.0458918,0,0,0,62.4,2.02,0.0,0.0,0.0
8,0.73,1723966676.0459116,1723966676.1361136,0,0,0,62.4,2.02,0.0,0.0,0.0
9,0.82,1723966676.136135,1723966676.2260568,0,0,0,62.4,2.02,0.0,0.0,0.0
10,0.91,1723966676.2260776,1723966676.317255,0,0,0,62.4,2.02,0.0,0.0,0.0
11,1.0,1723966676.317289,1723966676.4161925,0,0,0,62.4,2.02,0.0,0.0,0.0
12,1.1,1723966676.4162273,1723966676.511644,0,0,0,62.4,2.02,0.0,0.0,0.0
13,1.2,1723966676.5116642,1723966676.6033874,0,0,0,62.4,2.02,0.0,0.0,0.0
14,1.29,1723966676.603407,1723966676.6946158,0,0,0,62.4,2.02,0.0,0.0,0.0
15,1.38,1723966676.6946359,1723966676.7868247,0,0,0,62.4,2.02,0.0,0.0,0.0
16,1.47,1723966676.7868447,1723966676.8789587,0,0,0,62.4,2.02,0.0,0.0,0.0
17,1.56,1723966676.878978,1723966676.9702725,0,0,0,62.4,2.02,0.0,0.0,0.0
18,1.65,1723966676.9702933,1723966677.0612175,0,0,0,62.4,2.02,0.0,0.0,0.0
19,1.74,1723966677.0612407,1723966677.1519825,0,0,0,62.4,2.02,0.0,0.0,0.0
20,1.83,1723966677.152003,1723966677.2432983,0,0,0,62.4,2.02,0.0,0.0,0.0
21,1.92,1723966677.2433167,1723966677.3351235,0,0,0,62.4,2.02,0.0,0.0,0.0
22,2.01,1723966677.3351421,1723966677.4271133,0,0,0,62.4,2.02,0.0,0.0,0.0
23,2.1,1723966677.4271321,1723966677.5193865,0,0,0,62.4,2.02,0.0,0.0,0.0
24,2.19,1723966677.5194063,1723966677.6103632,0,0,0,62.4,2.02,0.0,0.0,0.0
25,2.28,1723966677.610382,1723966677.7024517,0,0,0,62.4,2.02,0.0,0.0,0.0
26,2.37,1723966677.702473,1723966677.794491,0,0,0,62.4,2.02,0.0,0.0,0.0
27,2.46,1723966677.7945123,1723966677.886228,0,0,0,62.4,2.02,0.0,0.0,0.0
28,2.55,1723966677.8862493,1723966677.978453,0,0,0,62.4,2.02,0.0,0.0,0.0
29,2.64,1723966677.978473,1723966678.0700853,0,0,0,62.4,2.02,0.0,0.0,0.0
30,2.73,1723966678.0701084,1723966678.1622777,0,0,0,62.4,2.02,0.0,0.0,0.0
31,2.82,1723966678.162299,1723966678.2535913,0,0,0,62.4,2.02,0.0,0.0,0.0
32,2.91,1723966678.2536125,1723966678.3443868,0,0,0,62.4,2.02,0.0,0.0,0.0
33,3.0,1723966678.3444083,1723966678.435192,0,0,0,62.4,2.02,0.0,0.0,0.0
34,3.09,1723966678.4352138,1723966678.5268676,0,0,0,62.4,2.02,0.0,0.0,0.0
35,3.18,1723966678.5268931,1723966678.6186776,0,0,0,62.4,2.02,0.0,0.0,0.0
36,3.27,1723966678.6187284,1723966678.7168713,0,0,0,62.4,2.02,0.0,0.0,0.0
37,3.37,1723966678.7169104,1723966678.8149316,0,0,0,62.4,2.02,0.0,0.0,0.0
38,3.47,1723966678.814971,1723966678.9097605,0,0,0,62.4,2.02,0.0,0.0,0.0
39,3.56,1723966678.9097786,1723966678.9866982,0,0,0,62.4,2.02,0.0,0.0,0.0
40,3.64,1723966678.9867153,1723966679.065512,0,0,0,62.4,2.02,0.0,0.0,0.0
41,3.72,1723966679.0655432,1723966679.1548834,0,0,0,62.4,2.02,0.0,0.0,0.0
42,3.81,1723966679.1549096,1723966679.24646,0,0,0,62.4,2.02,0.0,0.0,0.0
43,3.9,1723966679.2464824,1723966679.3385096,0,0,0,62.4,2.02,0.0,0.0,0.0
44,3.99,1723966679.3385313,1723966679.4298277,0,0,0,62.4,2.02,0.0,0.0,0.0
45,4.08,1723966679.4298508,1723966679.520223,0,0,0,62.4,2.02,0.0,0.0,0.0
46,4.17,1723966679.5202458,1723966679.6112394,0,0,0,62.4,2.02,0.0,0.0,0.0
47,4.26,1723966679.6112664,1723966679.7028687,0,0,0,62.4,2.02,0.0,0.0,0.0
48,4.35,1723966679.7028933,1723966679.7950728,0,0,0,62.4,2.02,0.0,0.0,0.0
49,4.44,1723966679.7950952,1723966679.8859959,0,0,0,62.4,2.02,0.0,0.0,0.0
50,4.53,1723966679.8860173,1723966679.9766526,0,0,0,62.4,2.02,0.0,0.0,0.0
51,4.62,1723966679.9766746,1723966680.0675442,0,0,0,62.4,2.02,0.0,0.0,0.0
52,4.71,1723966680.0675848,1723966680.1667407,0,0,0,62.4,2.02,0.0,0.0,0.0
53,4.81,1723966680.1667812,1723966680.2648616,0,0,0,62.4,2.02,0.0,0.0,0.0
54,4.91,1723966680.264903,1723966680.3557916,0,0,0,62.4,2.02,0.0,0.0,0.0
55,5.0,1723966680.3558087,1723966680.4331264,0,0,0,62.4,2.02,0.0,0.0,0.0
56,5.08,1723966680.4331589,1723966680.5148087,0,0,0,62.4,2.02,0.0,0.0,0.0
57,5.16,1723966680.5148401,1723966680.6056616,0,0,0,62.4,2.02,0.0,0.0,0.0
58,5.25,1723966680.605683,1723966680.6979249,0,0,0,62.4,2.02,0.0,0.0,0.0
59,5.34,1723966680.6979487,1723966680.7887836,0,0,0,62.4,2.02,0.0,0.0,0.0
60,5.43,1723966680.7888021,1723966680.8791938,0,0,0,62.4,2.02,0.0,0.0,0.0
61,5.52,1723966680.8792136,1723966680.9709373,0,0,0,62.4,2.02,0.0,0.0,0.0
62,5.61,1723966680.9709594,1723966681.0619905,0,0,0,62.4,2.02,0.0,0.0,0.0
63,5.7,1723966681.0620108,1723966681.1541233,0,0,0,62.4,2.02,0.0,0.0,0.0
64,5.79,1723966681.1541739,1723966681.2455447,0,0,0,62.4,2.02,0.0,0.0,0.0
65,5.88,1723966681.2455661,1723966681.3363116,0,0,0,62.4,2.02,0.0,0.0,0.0
66,5.97,1723966681.336331,1723966681.4271936,0,0,0,62.4,2.02,0.0,0.0,0.0
67,6.06,1723966681.4272134,1723966681.5189166,0,0,0,62.4,2.02,0.0,0.0,0.0
68,6.15,1723966681.5189364,1723966681.6103315,0,0,0,62.4,2.02,0.0,0.0,0.0
69,6.24,1723966681.610351,1723966681.7022924,0,0,0,62.4,2.02,0.0,0.0,0.0
70,6.33,1723966681.7023108,1723966681.79404,0,0,0,62.4,2.02,0.0,0.0,0.0
71,6.42,1723966681.7940595,1723966681.8860805,0,0,0,62.4,2.02,0.0,0.0,0.0
72,6.51,1723966681.8860989,1723966681.9780145,0,0,0,62.4,2.02,0.0,0.0,0.0
73,6.6,1723966681.9780385,1723966682.0695608,0,0,0,62.4,2.02,0.0,0.0,0.0
74,6.69,1723966682.0695827,1723966682.1604135,0,0,0,62.4,2.02,0.0,0.0,0.0
75,6.78,1723966682.1604342,1723966682.2515655,0,0,0,62.4,2.02,0.0,0.0,0.0
76,6.87,1723966682.2515886,1723966682.3432245,0,0,0,62.4,2.02,0.0,0.0,0.0
77,6.96,1723966682.3432446,1723966682.43512,0,0,0,62.4,2.02,0.0,0.0,0.0
78,7.05,1723966682.4351416,1723966682.5264974,0,0,0,62.4,2.02,0.0,0.0,0.0
79,7.14,1723966682.526519,1723966682.617882,0,0,0,62.4,2.02,0.0,0.0,0.0
80,7.23,1723966682.6179025,1723966682.7090523,0,0,0,62.4,2.02,0.0,0.0,0.0
81,7.32,1723966682.7090728,1723966682.8000777,0,0,0,62.4,2.02,0.0,0.0,0.0
82,7.41,1723966682.8000991,1723966682.8910527,0,0,0,62.4,2.02,0.0,0.0,0.0
83,7.5,1723966682.8910747,1723966682.9827242,0,0,0,62.4,2.02,0.0,0.0,0.0
84,7.59,1723966682.9827435,1723966683.0743668,0,0,0,62.4,2.02,0.0,0.0,0.0
85,7.68,1723966683.0743892,1723966683.166697,0,0,0,62.4,2.02,0.0,0.0,0.0
86,7.77,1723966683.1667192,1723966683.2587993,0,0,0,62.4,2.02,0.0,0.0,0.0
87,7.86,1723966683.2588208,1723966683.350462,0,0,0,62.4,2.02,0.0,0.0,0.0
88,7.95,1723966683.3504822,1723966683.4421973,0,0,0,62.4,2.02,0.0,0.0,0.0
89,8.04,1723966683.4422226,1723966683.532673,0,0,0,62.4,2.02,0.0,0.0,0.0
90,8.13,1723966683.532695,1723966683.6239727,0,0,0,62.4,2.02,0.0,0.0,0.0
91,8.22,1723966683.6239927,1723966683.7141116,0,0,0,62.4,2.02,0.0,0.0,0.0
92,8.31,1723966683.7141721,1723966683.811909,0,0,0,62.4,2.02,0.0,0.0,0.0
93,8.41,1723966683.8119488,1723966683.9095557,0,0,0,62.4,2.02,0.0,0.0,0.0
94,8.51,1723966683.9095979,1723966684.0041134,0,0,0,62.4,2.02,0.0,0.0,0.0
95,8.6,1723966684.0041327,1723966684.0808628,0,0,0,62.4,2.02,0.0,0.0,0.0
96,8.68,1723966684.0808814,1723966684.1577108,0,0,0,62.4,2.02,0.0,0.0,0.0
97,8.76,1723966684.1577425,1723966684.2466078,0,0,0,62.4,2.02,0.0,0.0,0.0
98,8.85,1723966684.2466292,1723966684.3377352,0,0,0,62.4,2.02,0.0,0.0,0.0
99,8.94,1723966684.337757,1723966684.4289796,0,0,0,62.4,2.02,0.0,0.0,0.0
100,9.03,1723966684.4290006,1723966684.5200274,0,0,0,62.4,2.02,0.0,0.0,0.0
101,9.12,1723966684.5200489,1723966684.6115825,0,0,0,62.4,2.02,0.0,0.0,0.0
102,9.21,1723966684.611602,1723966684.703201,0,0,0,62.4,2.02,0.0,0.0,0.0
103,9.3,1723966684.7032213,1723966684.7946055,0,0,0,62.4,2.02,0.0,0.0,0.0
104,9.39,1723966684.7946274,1723966684.8865893,0,0,0,62.4,2.02,0.0,0.0,0.0
105,9.48,1723966684.8866093,1723966684.9779668,0,0,0,62.4,2.02,0.0,0.0,0.0
106,9.57,1723966684.9779882,1723966685.0687153,0,0,0,62.4,2.02,0.0,0.0,0.0
