,SimSec(s),StartTime(s),EndTime(s),QUEUE_LENGTH,OBJ_DETECT_REQ,MISSED_REQ,CPU_USAGE(%),MEM_USAGE(%),WAITING_IN_QUEUE(s),IMAGE_LOAD(s),OBJECT_DETECT(s)
0,0.0,1724002677.2825909,1724002677.368882,0,0,0,69.8,2.02,0.0,0.0,0.0
1,0.09,1724002677.3689265,1724002677.4657786,0,0,0,69.8,2.02,0.0,0.0,0.0
2,0.19,1724002677.465807,1724002677.5577419,0,0,0,69.8,2.02,0.0,0.0,0.0
3,0.28,1724002677.5577579,1724002677.6378422,0,0,0,69.8,2.02,0.0,0.0,0.0
4,0.36,1724002677.6378722,1724002677.7166307,0,0,0,69.8,2.02,0.0,0.0,0.0
5,0.44,1724002677.7166603,1724002677.8028526,0,0,0,69.8,2.02,0.0,0.0,0.0
6,0.53,1724002677.8028734,1724002677.8890913,0,0,0,69.8,2.02,0.0,0.0,0.0
7,0.62,1724002677.8891294,1724002677.9814796,0,0,0,69.8,2.02,0.0,0.0,0.0
8,0.71,1724002677.9815001,1724002678.069599,0,0,0,69.8,2.02,0.0,0.0,0.0
9,0.8,1724002678.0696197,1724002678.1560092,0,0,0,69.8,2.02,0.0,0.0,0.0
10,0.89,1724002678.15603,1724002678.2423024,0,0,0,69.8,2.02,0.0,0.0,0.0
11,0.98,1724002678.2423224,1724002678.329176,0,0,0,69.8,2.02,0.0,0.0,0.0
12,1.07,1724002678.3291972,1724002678.4161344,0,0,0,69.8,2.02,0.0,0.0,0.0
13,1.16,1724002678.4161556,1724002678.5032978,0,0,0,69.8,2.02,0.0,0.0,0.0
14,1.25,1724002678.503321,1724002678.59032,0,0,0,69.8,2.02,0.0,0.0,0.0
15,1.34,1724002678.590342,1724002678.676109,0,0,0,69.8,2.02,0.0,0.0,0.0
16,1.43,1724002678.6761296,1724002678.7640612,0,0,0,69.8,2.02,0.0,0.0,0.0
17,1.52,1724002678.7640817,1724002678.8518724,0,0,0,69.8,2.02,0.0,0.0,0.0
18,1.61,1724002678.8518913,1724002678.9384186,0,0,0,69.8,2.02,0.0,0.0,0.0
19,1.7,1724002678.93844,1724002679.0254245,0,0,0,69.8,2.02,0.0,0.0,0.0
20,1.79,1724002679.0254452,1724002679.1126013,0,0,0,69.8,2.02,0.0,0.0,0.0
21,1.88,1724002679.1126213,1724002679.2001019,0,0,0,69.8,2.02,0.0,0.0,0.0
22,1.97,1724002679.2001212,1724002679.285978,0,0,0,69.8,2.02,0.0,0.0,0.0
23,2.06,1724002679.2860017,1724002679.3732033,0,0,0,69.8,2.02,0.0,0.0,0.0
24,2.15,1724002679.3732228,1724002679.4589899,0,0,0,69.8,2.02,0.0,0.0,0.0
25,2.24,1724002679.459011,1724002679.5460396,0,0,0,69.8,2.02,0.0,0.0,0.0
26,2.33,1724002679.546063,1724002679.6336186,0,0,0,69.8,2.02,0.0,0.0,0.0
27,2.42,1724002679.6336384,1724002679.7204838,0,0,0,69.8,2.02,0.0,0.0,0.0
28,2.51,1724002679.7205043,1724002679.8084307,0,0,0,69.8,2.02,0.0,0.0,0.0
29,2.6,1724002679.8084497,1724002679.896412,0,0,0,69.8,2.02,0.0,0.0,0.0
30,2.69,1724002679.896432,1724002679.9831705,0,0,0,69.8,2.02,0.0,0.0,0.0
31,2.78,1724002679.9831932,1724002680.0740297,0,0,0,69.8,2.02,0.0,0.0,0.0
32,2.87,1724002680.0740578,1724002680.167405,0,0,0,69.8,2.02,0.0,0.0,0.0
33,2.96,1724002680.1674433,1724002680.260092,0,0,0,69.8,2.02,0.0,0.0,0.0
34,3.05,1724002680.2601323,1724002680.3469276,0,0,0,69.8,2.02,0.0,0.0,0.0
35,3.14,1724002680.3469462,1724002680.4208565,0,0,0,69.8,2.02,0.0,0.0,0.0
36,3.21,1724002680.4208982,1724002680.4978673,0,0,0,69.8,2.02,0.0,0.0,0.0
37,3.29,1724002680.4978988,1724002680.5844092,0,0,0,69.8,2.02,0.0,0.0,0.0
38,3.38,1724002680.5844307,1724002680.6716747,0,0,0,69.8,2.02,0.0,0.0,0.0
39,3.47,1724002680.671695,1724002680.7596276,0,0,0,69.8,2.02,0.0,0.0,0.0
40,3.56,1724002680.7596498,1724002680.8467255,0,0,0,69.8,2.02,0.0,0.0,0.0
41,3.65,1724002680.8467467,1724002680.9340613,0,0,0,69.8,2.02,0.0,0.0,0.0
42,3.74,1724002680.9340825,1724002681.0211911,0,0,0,69.8,2.02,0.0,0.0,0.0
43,3.83,1724002681.021214,1724002681.1085308,0,0,0,69.8,2.02,0.0,0.0,0.0
44,3.92,1724002681.1085525,1724002681.1963022,0,0,0,69.8,2.02,0.0,0.0,0.0
45,4.01,1724002681.196323,1724002681.2817528,0,0,0,69.8,2.02,0.0,0.0,0.0
46,4.1,1724002681.2817755,1724002681.3697278,0,0,0,69.8,2.02,0.0,0.0,0.0
47,4.19,1724002681.3697562,1724002681.4578278,0,0,0,69.8,2.02,0.0,0.0,0.0
48,4.28,1724002681.4578485,1724002681.5459948,0,0,0,69.8,2.02,0.0,0.0,0.0
49,4.37,1724002681.5460184,1724002681.6337247,0,0,0,69.8,2.02,0.0,0.0,0.0
50,4.46,1724002681.6337447,1724002681.72062,0,0,0,69.8,2.02,0.0,0.0,0.0
51,4.55,1724002681.7206419,1724002681.80753,0,0,0,69.8,2.02,0.0,0.0,0.0
52,4.64,1724002681.8075514,1724002681.8942254,0,0,0,69.8,2.02,0.0,0.0,0.0
53,4.73,1724002681.8942475,1724002681.9813974,0,0,0,69.8,2.02,0.0,0.0,0.0
54,4.82,1724002681.9814188,1724002682.0689948,0,0,0,69.8,2.02,0.0,0.0,0.0
55,4.91,1724002682.069017,1724002682.156341,0,0,0,69.8,2.02,0.0,0.0,0.0
56,5.0,1724002682.1563625,1724002682.2427535,0,0,0,69.8,2.02,0.0,0.0,0.0
57,5.09,1724002682.2427747,1724002682.3302498,0,0,0,69.8,2.02,0.0,0.0,0.0
58,5.18,1724002682.3302712,1724002682.4175525,0,0,0,69.8,2.02,0.0,0.0,0.0
59,5.27,1724002682.4175775,1724002682.5055017,0,0,0,69.8,2.02,0.0,0.0,0.0
60,5.36,1724002682.5055223,1724002682.5926096,0,0,0,69.8,2.02,0.0,0.0,0.0
61,5.45,1724002682.5926328,1724002682.679899,0,0,0,69.8,2.02,0.0,0.0,0.0
62,5.54,1724002682.67992,1724002682.7662156,0,0,0,69.8,2.02,0.0,0.0,0.0
63,5.63,1724002682.7662373,1724002682.8533678,0,0,0,69.8,2.02,0.0,0.0,0.0
64,5.72,1724002682.8533883,1724002682.9417677,0,0,0,69.8,2.02,0.0,0.0,0.0
65,5.81,1724002682.9417887,1724002683.0289984,0,0,0,69.8,2.02,0.0,0.0,0.0
66,5.9,1724002683.029018,1724002683.1160927,0,0,0,69.8,2.02,0.0,0.0,0.0
67,5.99,1724002683.1161137,1724002683.2041504,0,0,0,69.8,2.02,0.0,0.0,0.0
68,6.08,1724002683.2041698,1724002683.2915561,0,0,0,69.8,2.02,0.0,0.0,0.0
69,6.17,1724002683.2915752,1724002683.3789093,0,0,0,69.8,2.02,0.0,0.0,0.0
70,6.26,1724002683.3789287,1724002683.4655452,0,0,0,69.8,2.02,0.0,0.0,0.0
71,6.35,1724002683.4655662,1724002683.552761,0,0,0,69.8,2.02,0.0,0.0,0.0
72,6.44,1724002683.5527818,1724002683.640512,0,0,0,69.8,2.02,0.0,0.0,0.0
73,6.53,1724002683.6405368,1724002683.727606,0,0,0,69.8,2.02,0.0,0.0,0.0
74,6.62,1724002683.7276273,1724002683.8142433,0,0,0,69.8,2.02,0.0,0.0,0.0
75,6.71,1724002683.8142655,1724002683.9014547,0,0,0,69.8,2.02,0.0,0.0,0.0
76,6.8,1724002683.9014764,1724002683.988643,0,0,0,69.8,2.02,0.0,0.0,0.0
77,6.89,1724002683.9886642,1724002684.0749438,0,0,0,69.8,2.02,0.0,0.0,0.0
78,6.98,1724002684.0749655,1724002684.161853,0,0,0,69.8,2.02,0.0,0.0,0.0
79,7.07,1724002684.1618752,1724002684.2497325,0,0,0,69.8,2.02,0.0,0.0,0.0
80,7.16,1724002684.2497525,1724002684.33685,0,0,0,69.8,2.02,0.0,0.0,0.0
81,7.25,1724002684.3368714,1724002684.4237123,0,0,0,69.8,2.02,0.0,0.0,0.0
82,7.34,1724002684.4237342,1724002684.5100708,0,0,0,69.8,2.02,0.0,0.0,0.0
83,7.43,1724002684.510093,1724002684.5967827,0,0,0,69.8,2.02,0.0,0.0,0.0
84,7.52,1724002684.5968041,1724002684.6842432,0,0,0,69.8,2.02,0.0,0.0,0.0
85,7.61,1724002684.6842642,1724002684.7711563,0,0,0,69.8,2.02,0.0,0.0,0.0
86,7.7,1724002684.771178,1724002684.8586016,0,0,0,69.8,2.02,0.0,0.0,0.0
87,7.79,1724002684.8586223,1724002684.9444354,0,0,0,69.8,2.02,0.0,0.0,0.0
88,7.88,1724002684.9444585,1724002685.0307744,0,0,0,69.8,2.02,0.0,0.0,0.0
89,7.97,1724002685.0308225,1724002685.1222675,0,0,0,69.8,2.02,0.0,0.0,0.0
90,8.06,1724002685.12231,1724002685.214411,0,0,0,69.8,2.02,0.0,0.0,0.0
91,8.15,1724002685.2144332,1724002685.305801,0,0,0,69.8,2.02,0.0,0.0,0.0
92,8.24,1724002685.3058388,1724002685.3883307,0,0,0,69.8,2.02,0.0,0.0,0.0
93,8.32,1724002685.3883486,1724002685.4622004,0,0,0,69.8,2.02,0.0,0.0,0.0
94,8.39,1724002685.462233,1724002685.539552,0,0,0,69.8,2.02,0.0,0.0,0.0
95,8.47,1724002685.5395842,1724002685.6267462,0,0,0,69.8,2.02,0.0,0.0,0.0
96,8.56,1724002685.6267674,1724002685.7139144,0,0,0,69.8,2.02,0.0,0.0,0.0
97,8.65,1724002685.713936,1724002685.8016582,0,0,0,69.8,2.02,0.0,0.0,0.0
98,8.74,1724002685.8016784,1724002685.88844,0,0,0,69.8,2.02,0.0,0.0,0.0
99,8.83,1724002685.8884623,1724002685.9745507,0,0,0,69.8,2.02,0.0,0.0,0.0
100,8.92,1724002685.9745727,1724002686.061792,0,0,0,69.8,2.02,0.0,0.0,0.0
101,9.01,1724002686.0618129,1724002686.1482196,0,0,0,69.8,2.02,0.0,0.0,0.0
102,9.1,1724002686.1482425,1724002686.2357893,0,0,0,69.8,2.02,0.0,0.0,0.0
103,9.19,1724002686.23581,1724002686.3228598,0,0,0,69.8,2.02,0.0,0.0,0.0
104,9.28,1724002686.3228846,1724002686.4107592,0,0,0,69.8,2.02,0.0,0.0,0.0
105,9.37,1724002686.410784,1724002686.498181,0,0,0,69.8,2.02,0.0,0.0,0.0
106,9.46,1724002686.498205,1724002686.5857062,0,0,0,69.8,2.02,0.0,0.0,0.0
107,9.55,1724002686.5857315,1724002686.6732242,0,0,0,69.8,2.02,0.0,0.0,0.0
108,9.64,1724002686.673246,1724002686.7598832,0,0,0,69.8,2.02,0.0,0.0,0.0
109,9.73,1724002686.7599032,1724002686.8460035,0,0,0,69.8,2.02,0.0,0.0,0.0
110,9.82,1724002686.8460257,1724002686.933409,0,0,0,69.8,2.02,0.0,0.0,0.0
111,9.91,1724002686.9334319,1724002687.020814,0,0,0,69.8,2.02,0.0,0.0,0.0
112,10.0,1724002687.0208356,1724002687.1079447,0,0,0,69.8,2.02,0.0,0.0,0.0
113,10.09,1724002687.1079657,1724002687.1943378,0,0,0,69.8,2.02,0.0,0.0,0.0
114,10.18,1724002687.1943586,1724002687.2815175,0,0,0,69.8,2.02,0.0,0.0,0.0
115,10.27,1724002687.2815404,1724002687.3696687,0,0,0,69.8,2.02,0.0,0.0,0.0
116,10.36,1724002687.3696907,1724002687.4564292,0,0,0,69.8,2.02,0.0,0.0,0.0
117,10.45,1724002687.456452,1724002687.542093,0,0,0,69.8,2.02,0.0,0.0,0.0
118,10.54,1724002687.5421178,1724002687.6299272,0,0,0,69.8,2.02,0.0,0.0,0.0
