,SimSec(s),StartTime(s),EndTime(s),QUEUE_LENGTH,OBJ_DETECT_REQ,MISSED_REQ,CPU_USAGE(%),MEM_USAGE(%),WAITING_IN_QUEUE(s),IMAGE_LOAD(s),OBJECT_DETECT(s)
0,0.0,1723926923.604815,1723926923.687356,0,0,0,71.8,2.02,0.0,0.0,0.0
1,0.08,1723926923.6873806,1723926923.7709007,0,0,0,71.8,2.02,0.0,0.0,0.0
2,0.16,1723926923.770921,1723926923.8547976,0,0,0,71.8,2.02,0.0,0.0,0.0
3,0.24,1723926923.8548186,1723926923.9388201,0,0,0,71.8,2.02,0.0,0.0,0.0
4,0.32,1723926923.938842,1723926924.0229084,0,0,0,71.8,2.02,0.0,0.0,0.0
5,0.4,1723926924.022931,1723926924.1069522,0,0,0,71.8,2.02,0.0,0.0,0.0
6,0.48,1723926924.1069744,1723926924.1912308,0,0,0,71.8,2.02,0.0,0.0,0.0
7,0.56,1723926924.1912525,1723926924.2758253,0,0,0,71.8,2.02,0.0,0.0,0.0
8,0.64,1723926924.2758472,1723926924.359589,0,0,0,71.8,2.02,0.0,0.0,0.0
9,0.72,1723926924.3596132,1723926924.4433799,0,0,0,71.8,2.02,0.0,0.0,0.0
10,0.8,1723926924.4434028,1723926924.526795,0,0,0,71.8,2.02,0.0,0.0,0.0
11,0.88,1723926924.5268185,1723926924.6108406,0,0,0,71.8,2.02,0.0,0.0,0.0
12,0.96,1723926924.6108665,1723926924.6945608,0,0,0,71.8,2.02,0.0,0.0,0.0
13,1.04,1723926924.694582,1723926924.777493,0,0,0,71.8,2.02,0.0,0.0,0.0
14,1.12,1723926924.7775147,1723926924.8619509,0,0,0,71.8,2.02,0.0,0.0,0.0
15,1.2,1723926924.861973,1723926924.9450688,0,0,0,71.8,2.02,0.0,0.0,0.0
16,1.28,1723926924.9450905,1723926925.028041,0,0,0,71.8,2.02,0.0,0.0,0.0
17,1.36,1723926925.0280638,1723926925.110713,0,0,0,71.8,2.02,0.0,0.0,0.0
18,1.44,1723926925.1107352,1723926925.1933846,0,0,0,71.8,2.02,0.0,0.0,0.0
19,1.52,1723926925.1934247,1723926925.2833755,0,0,0,71.8,2.02,0.0,0.0,0.0
20,1.61,1723926925.2834113,1723926925.370581,0,0,0,71.8,2.02,0.0,0.0,0.0
21,1.7,1723926925.3706036,1723926925.4548447,0,0,0,71.8,2.02,0.0,0.0,0.0
22,1.78,1723926925.4548655,1723926925.5390892,0,0,0,71.8,2.02,0.0,0.0,0.0
23,1.86,1723926925.5391102,1723926925.622914,0,0,0,71.8,2.02,0.0,0.0,0.0
24,1.94,1723926925.6229353,1723926925.7068002,0,0,0,71.8,2.02,0.0,0.0,0.0
25,2.02,1723926925.7068214,1723926925.7910352,0,0,0,71.8,2.02,0.0,0.0,0.0
26,2.1,1723926925.7910576,1723926925.8760114,0,0,0,71.8,2.02,0.0,0.0,0.0
27,2.18,1723926925.876034,1723926925.9599247,0,0,0,71.8,2.02,0.0,0.0,0.0
28,2.26,1723926925.9599495,1723926926.0431962,0,0,0,71.8,2.02,0.0,0.0,0.0
29,2.34,1723926926.0432186,1723926926.1266406,0,0,0,71.8,2.02,0.0,0.0,0.0
30,2.42,1723926926.1266665,1723926926.2103474,0,0,0,71.8,2.02,0.0,0.0,0.0
31,2.5,1723926926.2103713,1723926926.2956047,0,0,0,71.8,2.02,0.0,0.0,0.0
32,2.59,1723926926.2956293,1723926926.3795934,0,0,0,71.8,2.02,0.0,0.0,0.0
33,2.67,1723926926.3796163,1723926926.4631796,0,0,0,71.8,2.02,0.0,0.0,0.0
34,2.75,1723926926.4632058,1723926926.5474598,0,0,0,71.8,2.02,0.0,0.0,0.0
35,2.83,1723926926.5474827,1723926926.6314807,0,0,0,71.8,2.02,0.0,0.0,0.0
36,2.91,1723926926.631507,1723926926.7152226,0,0,0,71.8,2.02,0.0,0.0,0.0
37,2.99,1723926926.7152457,1723926926.7991974,0,0,0,71.8,2.02,0.0,0.0,0.0
38,3.07,1723926926.7992225,1723926926.8830388,0,0,0,71.8,2.02,0.0,0.0,0.0
39,3.15,1723926926.8830636,1723926926.9685595,0,0,0,71.8,2.02,0.0,0.0,0.0
40,3.24,1723926926.9685855,1723926927.051889,0,0,0,71.8,2.02,0.0,0.0,0.0
41,3.32,1723926927.051915,1723926927.137559,0,0,0,71.8,2.02,0.0,0.0,0.0
42,3.41,1723926927.1375837,1723926927.2223613,0,0,0,71.8,2.02,0.0,0.0,0.0
43,3.49,1723926927.2223854,1723926927.3061974,0,0,0,71.8,2.02,0.0,0.0,0.0
44,3.57,1723926927.3062253,1723926927.3904378,0,0,0,71.8,2.02,0.0,0.0,0.0
45,3.65,1723926927.390459,1723926927.474448,0,0,0,71.8,2.02,0.0,0.0,0.0
46,3.73,1723926927.4744742,1723926927.5593605,0,0,0,71.8,2.02,0.0,0.0,0.0
47,3.81,1723926927.5593877,1723926927.6428008,0,0,0,71.8,2.02,0.0,0.0,0.0
48,3.89,1723926927.6428285,1723926927.7263887,0,0,0,71.8,2.02,0.0,0.0,0.0
49,3.97,1723926927.7264128,1723926927.8100202,0,0,0,71.8,2.02,0.0,0.0,0.0
50,4.05,1723926927.810044,1723926927.8936148,0,0,0,71.8,2.02,0.0,0.0,0.0
51,4.13,1723926927.8936405,1723926927.977699,0,0,0,71.8,2.02,0.0,0.0,0.0
52,4.21,1723926927.9777236,1723926928.0616405,0,0,0,71.8,2.02,0.0,0.0,0.0
53,4.29,1723926928.0616646,1723926928.1447418,0,0,0,71.8,2.02,0.0,0.0,0.0
54,4.37,1723926928.144765,1723926928.228147,0,0,0,71.8,2.02,0.0,0.0,0.0
55,4.45,1723926928.2281697,1723926928.3120291,0,0,0,71.8,2.02,0.0,0.0,0.0
