,SimSec(s),StartTime(s),EndTime(s),QUEUE_LENGTH,OBJ_DETECT_REQ,MISSED_REQ,CPU_USAGE(%),MEM_USAGE(%),WAITING_IN_QUEUE(s),IMAGE_LOAD(s),OBJECT_DETECT(s)
0,0.0,1723923273.193362,1723923273.2781067,0,0,0,71.2,2.02,0.0,0.0,0.0
1,0.08,1723923273.278133,1723923273.3501022,0,0,0,71.2,2.02,0.0,0.0,0.0
2,0.15,1723923273.350119,1723923273.4313617,0,0,0,71.2,2.02,0.0,0.0,0.0
3,0.23,1723923273.4313898,1723923273.5122209,0,0,0,71.2,2.02,0.0,0.0,0.0
4,0.31,1723923273.5122428,1723923273.5989878,0,0,0,71.2,2.02,0.0,0.0,0.0
5,0.4,1723923273.5990303,1723923273.6901386,0,0,0,71.2,2.02,0.0,0.0,0.0
6,0.49,1723923273.6901815,1723923273.774811,0,0,0,71.2,2.02,0.0,0.0,0.0
7,0.57,1723923273.7748334,1723923273.859341,0,0,0,71.2,2.02,0.0,0.0,0.0
8,0.65,1723923273.8593626,1723923273.943626,0,0,0,71.2,2.02,0.0,0.0,0.0
9,0.73,1723923273.9436479,1723923274.0271306,0,0,0,71.2,2.02,0.0,0.0,0.0
10,0.81,1723923274.0271719,1723923274.1156838,0,0,0,71.2,2.02,0.0,0.0,0.0
11,0.9,1723923274.1157217,1723923274.2015796,0,0,0,71.2,2.02,0.0,0.0,0.0
12,0.99,1723923274.2016203,1723923274.2920098,0,0,0,71.2,2.02,0.0,0.0,0.0
13,1.08,1723923274.2920325,1723923274.3763945,0,0,0,71.2,2.02,0.0,0.0,0.0
14,1.16,1723923274.3764155,1723923274.4597127,0,0,0,71.2,2.02,0.0,0.0,0.0
15,1.24,1723923274.4597352,1723923274.5439258,0,0,0,71.2,2.02,0.0,0.0,0.0
16,1.32,1723923274.5439472,1723923274.6277575,0,0,0,71.2,2.02,0.0,0.0,0.0
17,1.4,1723923274.6277785,1723923274.712347,0,0,0,71.2,2.02,0.0,0.0,0.0
18,1.48,1723923274.712369,1723923274.7955885,0,0,0,71.2,2.02,0.0,0.0,0.0
19,1.56,1723923274.7956114,1723923274.8795297,0,0,0,71.2,2.02,0.0,0.0,0.0
20,1.64,1723923274.8795505,1723923274.963667,0,0,0,71.2,2.02,0.0,0.0,0.0
21,1.72,1723923274.9636872,1723923275.0478215,0,0,0,71.2,2.02,0.0,0.0,0.0
22,1.8,1723923275.0478425,1723923275.1319044,0,0,0,71.2,2.02,0.0,0.0,0.0
23,1.88,1723923275.131925,1723923275.215684,0,0,0,71.2,2.02,0.0,0.0,0.0
24,1.96,1723923275.2157059,1723923275.2999747,0,0,0,71.2,2.02,0.0,0.0,0.0
25,2.04,1723923275.2999957,1723923275.3840432,0,0,0,71.2,2.02,0.0,0.0,0.0
26,2.12,1723923275.3840659,1723923275.4679217,0,0,0,71.2,2.02,0.0,0.0,0.0
27,2.2,1723923275.467944,1723923275.5522416,0,0,0,71.2,2.02,0.0,0.0,0.0
28,2.28,1723923275.5522635,1723923275.6361055,0,0,0,71.2,2.02,0.0,0.0,0.0
29,2.36,1723923275.6361275,1723923275.720261,0,0,0,71.2,2.02,0.0,0.0,0.0
30,2.44,1723923275.7202835,1723923275.804247,0,0,0,71.2,2.02,0.0,0.0,0.0
31,2.52,1723923275.8042684,1723923275.8881752,0,0,0,71.2,2.02,0.0,0.0,0.0
