,SimSec(s),StartTime(s),EndTime(s),QUEUE_LENGTH,OBJ_DETECT_REQ,MISSED_REQ,CPU_USAGE(%),MEM_USAGE(%),WAITING_IN_QUEUE(s),IMAGE_LOAD(s),OBJECT_DETECT(s)
0,0.0,1723952210.3291535,1723952210.4065514,0,0,0,76.8,2.02,0.0,0.0,0.0
1,0.08,1723952210.406577,1723952210.485948,0,0,0,76.8,2.02,0.0,0.0,0.0
2,0.16,1723952210.4859717,1723952210.5658028,0,0,0,76.8,2.02,0.0,0.0,0.0
3,0.24,1723952210.5658245,1723952210.6453383,0,0,0,76.8,2.02,0.0,0.0,0.0
4,0.32,1723952210.645361,1723952210.7247858,0,0,0,76.8,2.02,0.0,0.0,0.0
5,0.4,1723952210.7248065,1723952210.804438,0,0,0,76.8,2.02,0.0,0.0,0.0
6,0.48,1723952210.8044605,1723952210.8840842,0,0,0,76.8,2.02,0.0,0.0,0.0
7,0.56,1723952210.8841057,1723952210.9638445,0,0,0,76.8,2.02,0.0,0.0,0.0
8,0.64,1723952210.9638667,1723952211.0437822,0,0,0,76.8,2.02,0.0,0.0,0.0
9,0.72,1723952211.0438027,1723952211.1233804,0,0,0,76.8,2.02,0.0,0.0,0.0
10,0.8,1723952211.1234028,1723952211.20161,0,0,0,76.8,2.02,0.0,0.0,0.0
11,0.88,1723952211.2016325,1723952211.2811935,0,0,0,76.8,2.02,0.0,0.0,0.0
12,0.96,1723952211.2812157,1723952211.3605428,0,0,0,76.8,2.02,0.0,0.0,0.0
13,1.04,1723952211.3605642,1723952211.4395492,0,0,0,76.8,2.02,0.0,0.0,0.0
14,1.12,1723952211.4395719,1723952211.5190077,0,0,0,76.8,2.02,0.0,0.0,0.0
15,1.2,1723952211.5190277,1723952211.5984533,0,0,0,76.8,2.02,0.0,0.0,0.0
16,1.28,1723952211.598476,1723952211.6766708,0,0,0,76.8,2.02,0.0,0.0,0.0
17,1.36,1723952211.676694,1723952211.756004,0,0,0,76.8,2.02,0.0,0.0,0.0
18,1.44,1723952211.7560253,1723952211.8360956,0,0,0,76.8,2.02,0.0,0.0,0.0
19,1.52,1723952211.8361323,1723952211.919665,0,0,0,76.8,2.02,0.0,0.0,0.0
20,1.6,1723952211.9197025,1723952212.0030737,0,0,0,76.8,2.02,0.0,0.0,0.0
