,SimSec(s),StartTime(s),EndTime(s),QUEUE_LENGTH,OBJ_DETECT_REQ,MISSED_REQ,CPU_USAGE(%),MEM_USAGE(%),WAITING_IN_QUEUE(s),IMAGE_LOAD(s),OBJECT_DETECT(s)
0,0.0,1723934142.839773,1723934142.927443,0,0,0,74.9,2.02,0.0,0.0,0.0
1,0.09,1723934142.9274693,1723934143.009469,0,0,0,74.9,2.02,0.0,0.0,0.0
2,0.17,1723934143.0094914,1723934143.0910034,0,0,0,74.9,2.02,0.0,0.0,0.0
3,0.25,1723934143.0910244,1723934143.172976,0,0,0,74.9,2.02,0.0,0.0,0.0
4,0.33,1723934143.1729975,1723934143.25517,0,0,0,74.9,2.02,0.0,0.0,0.0
5,0.41,1723934143.255191,1723934143.337524,0,0,0,74.9,2.02,0.0,0.0,0.0
6,0.49,1723934143.3375466,1723934143.4194853,0,0,0,74.9,2.02,0.0,0.0,0.0
7,0.57,1723934143.4195054,1723934143.501751,0,0,0,74.9,2.02,0.0,0.0,0.0
8,0.65,1723934143.501771,1723934143.583226,0,0,0,74.9,2.02,0.0,0.0,0.0
9,0.73,1723934143.5832472,1723934143.6660924,0,0,0,74.9,2.02,0.0,0.0,0.0
10,0.81,1723934143.6661127,1723934143.7475493,0,0,0,74.9,2.02,0.0,0.0,0.0
11,0.89,1723934143.7475696,1723934143.829859,0,0,0,74.9,2.02,0.0,0.0,0.0
12,0.97,1723934143.8298795,1723934143.910929,0,0,0,74.9,2.02,0.0,0.0,0.0
13,1.05,1723934143.91095,1723934143.993308,0,0,0,74.9,2.02,0.0,0.0,0.0
14,1.13,1723934143.993328,1723934144.0768604,0,0,0,74.9,2.02,0.0,0.0,0.0
15,1.21,1723934144.0768836,1723934144.1588266,0,0,0,74.9,2.02,0.0,0.0,0.0
16,1.29,1723934144.1588502,1723934144.2418232,0,0,0,74.9,2.02,0.0,0.0,0.0
17,1.37,1723934144.2418458,1723934144.3237524,0,0,0,74.9,2.02,0.0,0.0,0.0
18,1.45,1723934144.323774,1723934144.4063244,0,0,0,74.9,2.02,0.0,0.0,0.0
19,1.53,1723934144.406348,1723934144.4868648,0,0,0,74.9,2.02,0.0,0.0,0.0
20,1.61,1723934144.4868882,1723934144.568781,0,0,0,74.9,2.02,0.0,0.0,0.0
21,1.69,1723934144.5688026,1723934144.6503851,0,0,0,74.9,2.02,0.0,0.0,0.0
22,1.77,1723934144.650406,1723934144.7347405,0,0,0,74.9,2.02,0.0,0.0,0.0
23,1.85,1723934144.7347782,1723934144.821344,0,0,0,74.9,2.02,0.0,0.0,0.0
24,1.94,1723934144.821366,1723934144.9028559,0,0,0,74.9,2.02,0.0,0.0,0.0
25,2.02,1723934144.9028785,1723934144.9842284,0,0,0,74.9,2.02,0.0,0.0,0.0
26,2.1,1723934144.9842505,1723934145.0666056,0,0,0,74.9,2.02,0.0,0.0,0.0
27,2.18,1723934145.0666254,1723934145.1469114,0,0,0,74.9,2.02,0.0,0.0,0.0
28,2.26,1723934145.146934,1723934145.2290661,0,0,0,74.9,2.02,0.0,0.0,0.0
29,2.34,1723934145.229088,1723934145.3109012,0,0,0,74.9,2.02,0.0,0.0,0.0
30,2.42,1723934145.3109236,1723934145.3930717,0,0,0,74.9,2.02,0.0,0.0,0.0
31,2.5,1723934145.3930953,1723934145.4751272,0,0,0,74.9,2.02,0.0,0.0,0.0
32,2.58,1723934145.475152,1723934145.5579166,0,0,0,74.9,2.02,0.0,0.0,0.0
33,2.66,1723934145.5579383,1723934145.6394415,0,0,0,74.9,2.02,0.0,0.0,0.0
34,2.74,1723934145.6394656,1723934145.7218618,0,0,0,74.9,2.02,0.0,0.0,0.0
35,2.82,1723934145.7218823,1723934145.8029602,0,0,0,74.9,2.02,0.0,0.0,0.0
36,2.9,1723934145.802987,1723934145.8844247,0,0,0,74.9,2.02,0.0,0.0,0.0
37,2.98,1723934145.8844473,1723934145.9660392,0,0,0,74.9,2.02,0.0,0.0,0.0
38,3.06,1723934145.9660635,1723934146.0470273,0,0,0,74.9,2.02,0.0,0.0,0.0
39,3.14,1723934146.04705,1723934146.1297112,0,0,0,74.9,2.02,0.0,0.0,0.0
40,3.22,1723934146.1297355,1723934146.210759,0,0,0,74.9,2.02,0.0,0.0,0.0
41,3.3,1723934146.2107823,1723934146.293088,0,0,0,74.9,2.02,0.0,0.0,0.0
42,3.38,1723934146.293112,1723934146.3747573,0,0,0,74.9,2.02,0.0,0.0,0.0
43,3.46,1723934146.3747807,1723934146.4573288,0,0,0,74.9,2.02,0.0,0.0,0.0
44,3.54,1723934146.4573514,1723934146.5389366,0,0,0,74.9,2.02,0.0,0.0,0.0
45,3.62,1723934146.5389607,1723934146.6213949,0,0,0,74.9,2.02,0.0,0.0,0.0
46,3.7,1723934146.6214206,1723934146.7031538,0,0,0,74.9,2.02,0.0,0.0,0.0
47,3.78,1723934146.7031817,1723934146.7866247,0,0,0,74.9,2.02,0.0,0.0,0.0
48,3.86,1723934146.7866492,1723934146.8673263,0,0,0,74.9,2.02,0.0,0.0,0.0
49,3.94,1723934146.867348,1723934146.949653,0,0,0,74.9,2.02,0.0,0.0,0.0
50,4.02,1723934146.9496775,1723934147.0312948,0,0,0,74.9,2.02,0.0,0.0,0.0
51,4.1,1723934147.0313172,1723934147.1140692,0,0,0,74.9,2.02,0.0,0.0,0.0
52,4.18,1723934147.1140916,1723934147.1950698,0,0,0,74.9,2.02,0.0,0.0,0.0
53,4.26,1723934147.1950922,1723934147.2769034,0,0,0,74.9,2.02,0.0,0.0,0.0
54,4.34,1723934147.2769291,1723934147.3589792,0,0,0,74.9,2.02,0.0,0.0,0.0
55,4.42,1723934147.3590007,1723934147.441161,0,0,0,74.9,2.02,0.0,0.0,0.0
56,4.5,1723934147.441187,1723934147.52357,0,0,0,74.9,2.02,0.0,0.0,0.0
57,4.58,1723934147.523593,1723934147.605973,0,0,0,74.9,2.02,0.0,0.0,0.0
58,4.66,1723934147.6059983,1723934147.6877365,0,0,0,74.9,2.02,0.0,0.0,0.0
59,4.74,1723934147.687766,1723934147.7704008,0,0,0,74.9,2.02,0.0,0.0,0.0
60,4.82,1723934147.7704282,1723934147.8513765,0,0,0,74.9,2.02,0.0,0.0,0.0
61,4.9,1723934147.851405,1723934147.9334362,0,0,0,74.9,2.02,0.0,0.0,0.0
62,4.98,1723934147.9334648,1723934148.0150595,0,0,0,74.9,2.02,0.0,0.0,0.0
63,5.06,1723934148.0150874,1723934148.0973604,0,0,0,74.9,2.02,0.0,0.0,0.0
64,5.14,1723934148.0973907,1723934148.178849,0,0,0,74.9,2.02,0.0,0.0,0.0
65,5.22,1723934148.1788788,1723934148.261021,0,0,0,74.9,2.02,0.0,0.0,0.0
66,5.3,1723934148.2610497,1723934148.343216,0,0,0,74.9,2.02,0.0,0.0,0.0
67,5.38,1723934148.3432617,1723934148.4301708,0,0,0,74.9,2.02,0.0,0.0,0.0
68,5.47,1723934148.4302015,1723934148.5162644,0,0,0,74.9,2.02,0.0,0.0,0.0
69,5.56,1723934148.5163097,1723934148.6020608,0,0,0,74.9,2.02,0.0,0.0,0.0
70,5.65,1723934148.6021068,1723934148.6764836,0,0,0,74.9,2.02,0.0,0.0,0.0
71,5.72,1723934148.676507,1723934148.7460544,0,0,0,74.9,2.02,0.0,0.0,0.0
72,5.79,1723934148.746079,1723934148.8146455,0,0,0,74.9,2.02,0.0,0.0,0.0
73,5.86,1723934148.8146818,1723934148.88881,0,0,0,74.9,2.02,0.0,0.0,0.0
74,5.93,1723934148.8888354,1723934148.970217,0,0,0,74.9,2.02,0.0,0.0,0.0
75,6.01,1723934148.9702396,1723934149.0515456,0,0,0,74.9,2.02,0.0,0.0,0.0
76,6.09,1723934149.0515673,1723934149.1337352,0,0,0,74.9,2.02,0.0,0.0,0.0
77,6.17,1723934149.1337583,1723934149.215516,0,0,0,74.9,2.02,0.0,0.0,0.0
78,6.25,1723934149.2155416,1723934149.2976313,0,0,0,74.9,2.02,0.0,0.0,0.0
79,6.33,1723934149.297654,1723934149.379907,0,0,0,74.9,2.02,0.0,0.0,0.0
80,6.41,1723934149.37993,1723934149.461756,0,0,0,74.9,2.02,0.0,0.0,0.0
81,6.49,1723934149.4617774,1723934149.5429082,0,0,0,74.9,2.02,0.0,0.0,0.0
82,6.57,1723934149.5429325,1723934149.624871,0,0,0,74.9,2.02,0.0,0.0,0.0
83,6.65,1723934149.6248934,1723934149.706271,0,0,0,74.9,2.02,0.0,0.0,0.0
84,6.73,1723934149.7062953,1723934149.7870255,0,0,0,74.9,2.02,0.0,0.0,0.0
85,6.81,1723934149.7870471,1723934149.8695827,0,0,0,74.9,2.02,0.0,0.0,0.0
86,6.89,1723934149.8696072,1723934149.9522266,0,0,0,74.9,2.02,0.0,0.0,0.0
87,6.97,1723934149.9522483,1723934150.0344973,0,0,0,74.9,2.02,0.0,0.0,0.0
88,7.05,1723934150.0345223,1723934150.1160069,0,0,0,74.9,2.02,0.0,0.0,0.0
89,7.13,1723934150.1160324,1723934150.197893,0,0,0,74.9,2.02,0.0,0.0,0.0
90,7.21,1723934150.1979167,1723934150.2790625,0,0,0,74.9,2.02,0.0,0.0,0.0
91,7.29,1723934150.2790847,1723934150.360813,0,0,0,74.9,2.02,0.0,0.0,0.0
92,7.37,1723934150.3608365,1723934150.4427755,0,0,0,74.9,2.02,0.0,0.0,0.0
93,7.45,1723934150.4427996,1723934150.525798,0,0,0,74.9,2.02,0.0,0.0,0.0
94,7.53,1723934150.5258226,1723934150.6074219,0,0,0,74.9,2.02,0.0,0.0,0.0
95,7.61,1723934150.6074445,1723934150.6899776,0,0,0,74.9,2.02,0.0,0.0,0.0
96,7.69,1723934150.6900027,1723934150.771531,0,0,0,74.9,2.02,0.0,0.0,0.0
97,7.77,1723934150.7715566,1723934150.8533103,0,0,0,74.9,2.02,0.0,0.0,0.0
98,7.85,1723934150.8533347,1723934150.935535,0,0,0,74.9,2.02,0.0,0.0,0.0
99,7.93,1723934150.9355564,1723934151.0179296,0,0,0,74.9,2.02,0.0,0.0,0.0
100,8.01,1723934151.017952,1723934151.0994778,0,0,0,74.9,2.02,0.0,0.0,0.0
101,8.09,1723934151.0994995,1723934151.1815298,0,0,0,74.9,2.02,0.0,0.0,0.0
102,8.17,1723934151.1815555,1723934151.2634883,0,0,0,74.9,2.02,0.0,0.0,0.0
103,8.25,1723934151.2635112,1723934151.3450534,0,0,0,74.9,2.02,0.0,0.0,0.0
104,8.33,1723934151.345077,1723934151.428283,0,0,0,74.9,2.02,0.0,0.0,0.0
105,8.41,1723934151.4283056,1723934151.5099292,0,0,0,74.9,2.02,0.0,0.0,0.0
106,8.49,1723934151.5099552,1723934151.591405,0,0,0,74.9,2.02,0.0,0.0,0.0
107,8.57,1723934151.5914354,1723934151.6742773,0,0,0,74.9,2.02,0.0,0.0,0.0
108,8.65,1723934151.6743,1723934151.7572274,0,0,0,74.9,2.02,0.0,0.0,0.0
109,8.73,1723934151.7572494,1723934151.838729,0,0,0,74.9,2.02,0.0,0.0,0.0
110,8.81,1723934151.8387563,1723934151.9214826,0,0,0,74.9,2.02,0.0,0.0,0.0
111,8.89,1723934151.9215045,1723934152.0030355,0,0,0,74.9,2.02,0.0,0.0,0.0
112,8.97,1723934152.0030599,1723934152.0846274,0,0,0,74.9,2.02,0.0,0.0,0.0
113,9.05,1723934152.0846505,1723934152.166928,0,0,0,74.9,2.02,0.0,0.0,0.0
114,9.13,1723934152.1669545,1723934152.2493083,0,0,0,74.9,2.02,0.0,0.0,0.0
115,9.21,1723934152.2493315,1723934152.330916,0,0,0,74.9,2.02,0.0,0.0,0.0
116,9.29,1723934152.330938,1723934152.4111545,0,0,0,74.9,2.02,0.0,0.0,0.0
117,9.37,1723934152.4111793,1723934152.4931152,0,0,0,74.9,2.02,0.0,0.0,0.0
118,9.45,1723934152.4931402,1723934152.5751042,0,0,0,74.9,2.02,0.0,0.0,0.0
119,9.53,1723934152.5751262,1723934152.658072,0,0,0,74.9,2.02,0.0,0.0,0.0
120,9.61,1723934152.658096,1723934152.7393656,0,0,0,74.9,2.02,0.0,0.0,0.0
121,9.69,1723934152.7393894,1723934152.8215928,0,0,0,74.9,2.02,0.0,0.0,0.0
122,9.77,1723934152.8216174,1723934152.9031146,0,0,0,74.9,2.02,0.0,0.0,0.0
123,9.85,1723934152.9031367,1723934152.985723,0,0,0,74.9,2.02,0.0,0.0,0.0
124,9.93,1723934152.9857454,1723934153.0672545,0,0,0,74.9,2.02,0.0,0.0,0.0
125,10.01,1723934153.067277,1723934153.1491897,0,0,0,74.9,2.02,0.0,0.0,0.0
126,10.09,1723934153.1492124,1723934153.2310805,0,0,0,74.9,2.02,0.0,0.0,0.0
127,10.17,1723934153.2311072,1723934153.3136022,0,0,0,74.9,2.02,0.0,0.0,0.0
128,10.25,1723934153.3136268,1723934153.3955224,0,0,0,74.9,2.02,0.0,0.0,0.0
129,10.33,1723934153.3955631,1723934153.4828236,0,0,0,74.9,2.02,0.0,0.0,0.0
130,10.42,1723934153.4828653,1723934153.5691116,0,0,0,74.9,2.02,0.0,0.0,0.0
131,10.51,1723934153.569153,1723934153.6556144,0,0,0,74.9,2.02,0.0,0.0,0.0
132,10.6,1723934153.6556406,1723934153.72594,0,0,0,74.9,2.02,0.0,0.0,0.0
133,10.67,1723934153.7259586,1723934153.7965667,0,0,0,74.9,2.02,0.0,0.0,0.0
134,10.74,1723934153.7965865,1723934153.8715289,0,0,0,74.9,2.02,0.0,0.0,0.0
135,10.81,1723934153.8715522,1723934153.9543798,0,0,0,74.9,2.02,0.0,0.0,0.0
136,10.89,1723934153.9544034,1723934154.0357404,0,0,0,74.9,2.02,0.0,0.0,0.0
137,10.97,1723934154.0357625,1723934154.1181743,0,0,0,74.9,2.02,0.0,0.0,0.0
138,11.05,1723934154.118198,1723934154.1991808,0,0,0,74.9,2.02,0.0,0.0,0.0
139,11.13,1723934154.1992047,1723934154.2816386,0,0,0,74.9,2.02,0.0,0.0,0.0
140,11.21,1723934154.2816615,1723934154.3636682,0,0,0,74.9,2.02,0.0,0.0,0.0
141,11.29,1723934154.3636909,1723934154.4456913,0,0,0,74.9,2.02,0.0,0.0,0.0
142,11.37,1723934154.445715,1723934154.5269492,0,0,0,74.9,2.02,0.0,0.0,0.0
143,11.45,1723934154.5269725,1723934154.609461,0,0,0,74.9,2.02,0.0,0.0,0.0
144,11.53,1723934154.6094856,1723934154.6911237,0,0,0,74.9,2.02,0.0,0.0,0.0
145,11.61,1723934154.6911457,1723934154.773798,0,0,0,74.9,2.02,0.0,0.0,0.0
146,11.69,1723934154.773823,1723934154.8549306,0,0,0,74.9,2.02,0.0,0.0,0.0
147,11.77,1723934154.8549545,1723934154.9370854,0,0,0,74.9,2.02,0.0,0.0,0.0
148,11.85,1723934154.9371078,1723934155.019461,0,0,0,74.9,2.02,0.0,0.0,0.0
149,11.93,1723934155.0194864,1723934155.102042,0,0,0,74.9,2.02,0.0,0.0,0.0
150,12.01,1723934155.1020658,1723934155.1833844,0,0,0,74.9,2.02,0.0,0.0,0.0
151,12.09,1723934155.1834059,1723934155.2652838,0,0,0,74.9,2.02,0.0,0.0,0.0
152,12.17,1723934155.2653072,1723934155.3467662,0,0,0,74.9,2.02,0.0,0.0,0.0
153,12.25,1723934155.3467906,1723934155.429274,0,0,0,74.9,2.02,0.0,0.0,0.0
154,12.33,1723934155.4292984,1723934155.511021,0,0,0,74.9,2.02,0.0,0.0,0.0
