,SimSec(s),StartTime(s),EndTime(s),QUEUE_LENGTH,OBJ_DETECT_REQ,MISSED_REQ,CPU_USAGE(%),MEM_USAGE(%),WAITING_IN_QUEUE(s),IMAGE_LOAD(s),OBJECT_DETECT(s)
0,0.0,1723937750.757133,1723937750.8376775,0,0,0,76.0,2.02,0.0,0.0,0.0
1,0.08,1723937750.8377004,1723937750.9195468,0,0,0,76.0,2.02,0.0,0.0,0.0
2,0.16,1723937750.9195688,1723937751.002196,0,0,0,76.0,2.02,0.0,0.0,0.0
3,0.24,1723937751.0022175,1723937751.0851727,0,0,0,76.0,2.02,0.0,0.0,0.0
4,0.32,1723937751.085192,1723937751.1666942,0,0,0,76.0,2.02,0.0,0.0,0.0
5,0.4,1723937751.16672,1723937751.2490308,0,0,0,76.0,2.02,0.0,0.0,0.0
6,0.48,1723937751.2490535,1723937751.3310986,0,0,0,76.0,2.02,0.0,0.0,0.0
7,0.56,1723937751.331118,1723937751.4133017,0,0,0,76.0,2.02,0.0,0.0,0.0
8,0.64,1723937751.413323,1723937751.494982,0,0,0,76.0,2.02,0.0,0.0,0.0
9,0.72,1723937751.4950023,1723937751.577279,0,0,0,76.0,2.02,0.0,0.0,0.0
10,0.8,1723937751.5772994,1723937751.658894,0,0,0,76.0,2.02,0.0,0.0,0.0
11,0.88,1723937751.6589153,1723937751.7396948,0,0,0,76.0,2.02,0.0,0.0,0.0
12,0.96,1723937751.7397156,1723937751.8225875,0,0,0,76.0,2.02,0.0,0.0,0.0
13,1.04,1723937751.8226082,1723937751.9035234,0,0,0,76.0,2.02,0.0,0.0,0.0
14,1.12,1723937751.9035432,1723937751.9853191,0,0,0,76.0,2.02,0.0,0.0,0.0
15,1.2,1723937751.9853404,1723937752.0678873,0,0,0,76.0,2.02,0.0,0.0,0.0
16,1.28,1723937752.0679061,1723937752.151152,0,0,0,76.0,2.02,0.0,0.0,0.0
17,1.36,1723937752.151175,1723937752.233721,0,0,0,76.0,2.02,0.0,0.0,0.0
18,1.44,1723937752.2337418,1723937752.3154795,0,0,0,76.0,2.02,0.0,0.0,0.0
19,1.52,1723937752.3155007,1723937752.3976498,0,0,0,76.0,2.02,0.0,0.0,0.0
20,1.6,1723937752.3976686,1723937752.479064,0,0,0,76.0,2.02,0.0,0.0,0.0
21,1.68,1723937752.4790869,1723937752.5620947,0,0,0,76.0,2.02,0.0,0.0,0.0
22,1.76,1723937752.5621138,1723937752.643269,0,0,0,76.0,2.02,0.0,0.0,0.0
23,1.84,1723937752.6432912,1723937752.7259383,0,0,0,76.0,2.02,0.0,0.0,0.0
24,1.92,1723937752.7259705,1723937752.8127089,0,0,0,76.0,2.02,0.0,0.0,0.0
25,2.01,1723937752.8127434,1723937752.8956938,0,0,0,76.0,2.02,0.0,0.0,0.0
26,2.09,1723937752.8957152,1723937752.9769917,0,0,0,76.0,2.02,0.0,0.0,0.0
27,2.17,1723937752.9770136,1723937753.0590196,0,0,0,76.0,2.02,0.0,0.0,0.0
28,2.25,1723937753.0590453,1723937753.1412227,0,0,0,76.0,2.02,0.0,0.0,0.0
29,2.33,1723937753.1412454,1723937753.2228808,0,0,0,76.0,2.02,0.0,0.0,0.0
30,2.41,1723937753.2229083,1723937753.3037198,0,0,0,76.0,2.02,0.0,0.0,0.0
31,2.49,1723937753.3037438,1723937753.3854718,0,0,0,76.0,2.02,0.0,0.0,0.0
32,2.57,1723937753.3854964,1723937753.4675658,0,0,0,76.0,2.02,0.0,0.0,0.0
33,2.65,1723937753.4675899,1723937753.5503716,0,0,0,76.0,2.02,0.0,0.0,0.0
34,2.73,1723937753.5503976,1723937753.6310122,0,0,0,76.0,2.02,0.0,0.0,0.0
35,2.81,1723937753.631036,1723937753.7135954,0,0,0,76.0,2.02,0.0,0.0,0.0
36,2.89,1723937753.7136261,1723937753.7949007,0,0,0,76.0,2.02,0.0,0.0,0.0
37,2.97,1723937753.7949247,1723937753.8769736,0,0,0,76.0,2.02,0.0,0.0,0.0
38,3.05,1723937753.8769982,1723937753.9589436,0,0,0,76.0,2.02,0.0,0.0,0.0
39,3.13,1723937753.9589663,1723937754.0419204,0,0,0,76.0,2.02,0.0,0.0,0.0
40,3.21,1723937754.0419457,1723937754.1236322,0,0,0,76.0,2.02,0.0,0.0,0.0
41,3.29,1723937754.123657,1723937754.2059293,0,0,0,76.0,2.02,0.0,0.0,0.0
42,3.37,1723937754.2059543,1723937754.287369,0,0,0,76.0,2.02,0.0,0.0,0.0
43,3.45,1723937754.2873938,1723937754.3699162,0,0,0,76.0,2.02,0.0,0.0,0.0
44,3.53,1723937754.3699415,1723937754.4523566,0,0,0,76.0,2.02,0.0,0.0,0.0
45,3.61,1723937754.4523811,1723937754.5342422,0,0,0,76.0,2.02,0.0,0.0,0.0
46,3.69,1723937754.5342665,1723937754.61546,0,0,0,76.0,2.02,0.0,0.0,0.0
47,3.77,1723937754.6154869,1723937754.697757,0,0,0,76.0,2.02,0.0,0.0,0.0
48,3.85,1723937754.6977837,1723937754.7797563,0,0,0,76.0,2.02,0.0,0.0,0.0
49,3.93,1723937754.7797794,1723937754.8625693,0,0,0,76.0,2.02,0.0,0.0,0.0
50,4.01,1723937754.862595,1723937754.9457572,0,0,0,76.0,2.02,0.0,0.0,0.0
51,4.09,1723937754.94578,1723937755.0270479,0,0,0,76.0,2.02,0.0,0.0,0.0
52,4.17,1723937755.0270746,1723937755.1091232,0,0,0,76.0,2.02,0.0,0.0,0.0
53,4.25,1723937755.109149,1723937755.1906629,0,0,0,76.0,2.02,0.0,0.0,0.0
54,4.33,1723937755.1906905,1723937755.2737134,0,0,0,76.0,2.02,0.0,0.0,0.0
55,4.41,1723937755.2737365,1723937755.3550725,0,0,0,76.0,2.02,0.0,0.0,0.0
56,4.49,1723937755.3551023,1723937755.435865,0,0,0,76.0,2.02,0.0,0.0,0.0
57,4.57,1723937755.4358883,1723937755.5179,0,0,0,76.0,2.02,0.0,0.0,0.0
58,4.65,1723937755.5179272,1723937755.5989168,0,0,0,76.0,2.02,0.0,0.0,0.0
59,4.73,1723937755.598951,1723937755.681387,0,0,0,76.0,2.02,0.0,0.0,0.0
60,4.81,1723937755.6814175,1723937755.7631228,0,0,0,76.0,2.02,0.0,0.0,0.0
61,4.89,1723937755.763154,1723937755.8448613,0,0,0,76.0,2.02,0.0,0.0,0.0
62,4.97,1723937755.844893,1723937755.9259841,0,0,0,76.0,2.02,0.0,0.0,0.0
63,5.05,1723937755.926015,1723937756.0071847,0,0,0,76.0,2.02,0.0,0.0,0.0
64,5.13,1723937756.007217,1723937756.089841,0,0,0,76.0,2.02,0.0,0.0,0.0
65,5.21,1723937756.0898716,1723937756.172365,0,0,0,76.0,2.02,0.0,0.0,0.0
66,5.29,1723937756.1724002,1723937756.2545555,0,0,0,76.0,2.02,0.0,0.0,0.0
67,5.37,1723937756.2545855,1723937756.336712,0,0,0,76.0,2.02,0.0,0.0,0.0
68,5.45,1723937756.336743,1723937756.417984,0,0,0,76.0,2.02,0.0,0.0,0.0
69,5.53,1723937756.4180157,1723937756.4992788,0,0,0,76.0,2.02,0.0,0.0,0.0
70,5.61,1723937756.4993107,1723937756.5820205,0,0,0,76.0,2.02,0.0,0.0,0.0
71,5.69,1723937756.5820506,1723937756.6630516,0,0,0,76.0,2.02,0.0,0.0,0.0
72,5.77,1723937756.663085,1723937756.745398,0,0,0,76.0,2.02,0.0,0.0,0.0
73,5.85,1723937756.745433,1723937756.826574,0,0,0,76.0,2.02,0.0,0.0,0.0
74,5.93,1723937756.8266006,1723937756.9092338,0,0,0,76.0,2.02,0.0,0.0,0.0
75,6.01,1723937756.909258,1723937756.9908102,0,0,0,76.0,2.02,0.0,0.0,0.0
76,6.09,1723937756.990838,1723937757.0717213,0,0,0,76.0,2.02,0.0,0.0,0.0
77,6.17,1723937757.0717459,1723937757.1540973,0,0,0,76.0,2.02,0.0,0.0,0.0
78,6.25,1723937757.1541247,1723937757.2375982,0,0,0,76.0,2.02,0.0,0.0,0.0
79,6.33,1723937757.2376418,1723937757.3241699,0,0,0,76.0,2.02,0.0,0.0,0.0
80,6.42,1723937757.3242164,1723937757.4103224,0,0,0,76.0,2.02,0.0,0.0,0.0
81,6.51,1723937757.4103749,1723937757.4916914,0,0,0,76.0,2.02,0.0,0.0,0.0
82,6.59,1723937757.4917126,1723937757.561392,0,0,0,76.0,2.02,0.0,0.0,0.0
83,6.66,1723937757.5614285,1723937757.6349456,0,0,0,76.0,2.02,0.0,0.0,0.0
84,6.73,1723937757.634984,1723937757.7166944,0,0,0,76.0,2.02,0.0,0.0,0.0
85,6.81,1723937757.7167165,1723937757.7984102,0,0,0,76.0,2.02,0.0,0.0,0.0
86,6.89,1723937757.798439,1723937757.8798175,0,0,0,76.0,2.02,0.0,0.0,0.0
87,6.97,1723937757.8798406,1723937757.9624853,0,0,0,76.0,2.02,0.0,0.0,0.0
88,7.05,1723937757.96251,1723937758.0438876,0,0,0,76.0,2.02,0.0,0.0,0.0
89,7.13,1723937758.0439155,1723937758.1258998,0,0,0,76.0,2.02,0.0,0.0,0.0
90,7.21,1723937758.1259265,1723937758.2069502,0,0,0,76.0,2.02,0.0,0.0,0.0
91,7.29,1723937758.2069757,1723937758.2894633,0,0,0,76.0,2.02,0.0,0.0,0.0
92,7.37,1723937758.2894886,1723937758.3714879,0,0,0,76.0,2.02,0.0,0.0,0.0
93,7.45,1723937758.3715115,1723937758.454269,0,0,0,76.0,2.02,0.0,0.0,0.0
94,7.53,1723937758.4542959,1723937758.5352426,0,0,0,76.0,2.02,0.0,0.0,0.0
95,7.61,1723937758.5352669,1723937758.6174116,0,0,0,76.0,2.02,0.0,0.0,0.0
96,7.69,1723937758.6174386,1723937758.6997068,0,0,0,76.0,2.02,0.0,0.0,0.0
97,7.77,1723937758.6997304,1723937758.7817528,0,0,0,76.0,2.02,0.0,0.0,0.0
98,7.85,1723937758.781779,1723937758.8634448,0,0,0,76.0,2.02,0.0,0.0,0.0
99,7.93,1723937758.8634686,1723937758.9457474,0,0,0,76.0,2.02,0.0,0.0,0.0
100,8.01,1723937758.9457731,1723937759.027471,0,0,0,76.0,2.02,0.0,0.0,0.0
101,8.09,1723937759.0274942,1723937759.1095085,0,0,0,76.0,2.02,0.0,0.0,0.0
102,8.17,1723937759.1095345,1723937759.1909826,0,0,0,76.0,2.02,0.0,0.0,0.0
103,8.25,1723937759.1910074,1723937759.2732706,0,0,0,76.0,2.02,0.0,0.0,0.0
104,8.33,1723937759.273299,1723937759.3554933,0,0,0,76.0,2.02,0.0,0.0,0.0
105,8.41,1723937759.3555176,1723937759.4380722,0,0,0,76.0,2.02,0.0,0.0,0.0
106,8.49,1723937759.4380965,1723937759.5193152,0,0,0,76.0,2.02,0.0,0.0,0.0
107,8.57,1723937759.5193412,1723937759.6015162,0,0,0,76.0,2.02,0.0,0.0,0.0
108,8.65,1723937759.6015396,1723937759.683042,0,0,0,76.0,2.02,0.0,0.0,0.0
109,8.73,1723937759.683064,1723937759.765613,0,0,0,76.0,2.02,0.0,0.0,0.0
110,8.81,1723937759.7656374,1723937759.846901,0,0,0,76.0,2.02,0.0,0.0,0.0
111,8.89,1723937759.846925,1723937759.9276266,0,0,0,76.0,2.02,0.0,0.0,0.0
112,8.97,1723937759.927651,1723937760.0099142,0,0,0,76.0,2.02,0.0,0.0,0.0
113,9.05,1723937760.0099382,1723937760.0956013,0,0,0,76.0,2.02,0.0,0.0,0.0
114,9.14,1723937760.0956445,1723937760.181329,0,0,0,76.0,2.02,0.0,0.0,0.0
115,9.23,1723937760.1813715,1723937760.2670043,0,0,0,76.0,2.02,0.0,0.0,0.0
116,9.32,1723937760.2670474,1723937760.3457997,0,0,0,76.0,2.02,0.0,0.0,0.0
117,9.4,1723937760.345819,1723937760.4149241,0,0,0,76.0,2.02,0.0,0.0,0.0
118,9.47,1723937760.4149606,1723937760.488741,0,0,0,76.0,2.02,0.0,0.0,0.0
119,9.54,1723937760.4887738,1723937760.5700076,0,0,0,76.0,2.02,0.0,0.0,0.0
120,9.62,1723937760.5700345,1723937760.6516964,0,0,0,76.0,2.02,0.0,0.0,0.0
121,9.7,1723937760.6517193,1723937760.734263,0,0,0,76.0,2.02,0.0,0.0,0.0
122,9.78,1723937760.7342865,1723937760.8154023,0,0,0,76.0,2.02,0.0,0.0,0.0
123,9.86,1723937760.815424,1723937760.8975635,0,0,0,76.0,2.02,0.0,0.0,0.0
124,9.94,1723937760.8975863,1723937760.9798048,0,0,0,76.0,2.02,0.0,0.0,0.0
125,10.02,1723937760.9798272,1723937761.0612404,0,0,0,76.0,2.02,0.0,0.0,0.0
126,10.1,1723937761.0612648,1723937761.1431231,0,0,0,76.0,2.02,0.0,0.0,0.0
127,10.18,1723937761.1431515,1723937761.2259398,0,0,0,76.0,2.02,0.0,0.0,0.0
128,10.26,1723937761.225968,1723937761.3101246,0,0,0,76.0,2.02,0.0,0.0,0.0
129,10.34,1723937761.3101676,1723937761.3916917,0,0,0,76.0,2.02,0.0,0.0,0.0
130,10.42,1723937761.3917167,1723937761.4739523,0,0,0,76.0,2.02,0.0,0.0,0.0
131,10.5,1723937761.4739766,1723937761.5556707,0,0,0,76.0,2.02,0.0,0.0,0.0
132,10.58,1723937761.5556989,1723937761.638092,0,0,0,76.0,2.02,0.0,0.0,0.0
133,10.66,1723937761.638115,1723937761.71913,0,0,0,76.0,2.02,0.0,0.0,0.0
134,10.74,1723937761.7191563,1723937761.8011973,0,0,0,76.0,2.02,0.0,0.0,0.0
135,10.82,1723937761.8012223,1723937761.88308,0,0,0,76.0,2.02,0.0,0.0,0.0
136,10.9,1723937761.8831055,1723937761.9652822,0,0,0,76.0,2.02,0.0,0.0,0.0
137,10.98,1723937761.9653075,1723937762.0469048,0,0,0,76.0,2.02,0.0,0.0,0.0
138,11.06,1723937762.0469308,1723937762.129255,0,0,0,76.0,2.02,0.0,0.0,0.0
139,11.14,1723937762.1292787,1723937762.2107594,0,0,0,76.0,2.02,0.0,0.0,0.0
140,11.22,1723937762.2107878,1723937762.2951226,0,0,0,76.0,2.02,0.0,0.0,0.0
141,11.3,1723937762.2951703,1723937762.3819034,0,0,0,76.0,2.02,0.0,0.0,0.0
142,11.39,1723937762.3819497,1723937762.4683058,0,0,0,76.0,2.02,0.0,0.0,0.0
143,11.48,1723937762.4683294,1723937762.5478544,0,0,0,76.0,2.02,0.0,0.0,0.0
144,11.56,1723937762.547876,1723937762.6184857,0,0,0,76.0,2.02,0.0,0.0,0.0
145,11.63,1723937762.6185067,1723937762.6905694,0,0,0,76.0,2.02,0.0,0.0,0.0
146,11.7,1723937762.6906092,1723937762.7698188,0,0,0,76.0,2.02,0.0,0.0,0.0
147,11.78,1723937762.7698433,1723937762.8514187,0,0,0,76.0,2.02,0.0,0.0,0.0
148,11.86,1723937762.8514414,1723937762.9336882,0,0,0,76.0,2.02,0.0,0.0,0.0
149,11.94,1723937762.9337165,1723937763.0158846,0,0,0,76.0,2.02,0.0,0.0,0.0
150,12.02,1723937763.0159106,1723937763.0984178,0,0,0,76.0,2.02,0.0,0.0,0.0
151,12.1,1723937763.0984418,1723937763.180035,0,0,0,76.0,2.02,0.0,0.0,0.0
152,12.18,1723937763.180061,1723937763.2620513,0,0,0,76.0,2.02,0.0,0.0,0.0
153,12.26,1723937763.2620757,1723937763.3432772,0,0,0,76.0,2.02,0.0,0.0,0.0
154,12.34,1723937763.343304,1723937763.4252422,0,0,0,76.0,2.02,0.0,0.0,0.0
155,12.42,1723937763.4252656,1723937763.506731,0,0,0,76.0,2.02,0.0,0.0,0.0
156,12.5,1723937763.5067585,1723937763.5895739,0,0,0,76.0,2.02,0.0,0.0,0.0
157,12.58,1723937763.5895958,1723937763.6709096,0,0,0,76.0,2.02,0.0,0.0,0.0
158,12.66,1723937763.6709356,1723937763.753097,0,0,0,76.0,2.02,0.0,0.0,0.0
159,12.74,1723937763.7531226,1723937763.8352976,0,0,0,76.0,2.02,0.0,0.0,0.0
160,12.82,1723937763.8353238,1723937763.9170537,0,0,0,76.0,2.02,0.0,0.0,0.0
161,12.9,1723937763.917078,1723937763.9989593,0,0,0,76.0,2.02,0.0,0.0,0.0
162,12.98,1723937763.9989855,1723937764.0814984,0,0,0,76.0,2.02,0.0,0.0,0.0
163,13.06,1723937764.0815203,1723937764.1630285,0,0,0,76.0,2.02,0.0,0.0,0.0
164,13.14,1723937764.1630533,1723937764.2455964,0,0,0,76.0,2.02,0.0,0.0,0.0
165,13.22,1723937764.24562,1723937764.3272336,0,0,0,76.0,2.02,0.0,0.0,0.0
166,13.3,1723937764.3272607,1723937764.4092035,0,0,0,76.0,2.02,0.0,0.0,0.0
167,13.38,1723937764.4092267,1723937764.4908288,0,0,0,76.0,2.02,0.0,0.0,0.0
168,13.46,1723937764.4908571,1723937764.5741673,0,0,0,76.0,2.02,0.0,0.0,0.0
169,13.54,1723937764.5741932,1723937764.6553626,0,0,0,76.0,2.02,0.0,0.0,0.0
170,13.62,1723937764.6553905,1723937764.73772,0,0,0,76.0,2.02,0.0,0.0,0.0
171,13.7,1723937764.7377436,1723937764.819661,0,0,0,76.0,2.02,0.0,0.0,0.0
172,13.78,1723937764.819685,1723937764.9016726,0,0,0,76.0,2.02,0.0,0.0,0.0
173,13.86,1723937764.9016957,1723937764.983947,0,0,0,76.0,2.02,0.0,0.0,0.0
174,13.94,1723937764.9839795,1723937765.0660386,0,0,0,76.0,2.02,0.0,0.0,0.0
175,14.02,1723937765.0660617,1723937765.1470845,0,0,0,76.0,2.02,0.0,0.0,0.0
176,14.1,1723937765.1471121,1723937765.2298627,0,0,0,76.0,2.02,0.0,0.0,0.0
177,14.18,1723937765.2298863,1723937765.311673,0,0,0,76.0,2.02,0.0,0.0,0.0
178,14.26,1723937765.3116996,1723937765.392949,0,0,0,76.0,2.02,0.0,0.0,0.0
179,14.34,1723937765.392974,1723937765.474327,0,0,0,76.0,2.02,0.0,0.0,0.0
180,14.42,1723937765.474352,1723937765.5558743,0,0,0,76.0,2.02,0.0,0.0,0.0
181,14.5,1723937765.5558991,1723937765.6379979,0,0,0,76.0,2.02,0.0,0.0,0.0
182,14.58,1723937765.6380231,1723937765.7191613,0,0,0,76.0,2.02,0.0,0.0,0.0
183,14.66,1723937765.7191858,1723937765.8008752,0,0,0,76.0,2.02,0.0,0.0,0.0
184,14.74,1723937765.8009005,1723937765.8830156,0,0,0,76.0,2.02,0.0,0.0,0.0
185,14.82,1723937765.8830395,1723937765.9648666,0,0,0,76.0,2.02,0.0,0.0,0.0
186,14.9,1723937765.9648921,1723937766.0468152,0,0,0,76.0,2.02,0.0,0.0,0.0
187,14.98,1723937766.0468395,1723937766.1291225,0,0,0,76.0,2.02,0.0,0.0,0.0
188,15.06,1723937766.1291485,1723937766.2104313,0,0,0,76.0,2.02,0.0,0.0,0.0
189,15.14,1723937766.2104557,1723937766.2913702,0,0,0,76.0,2.02,0.0,0.0,0.0
190,15.22,1723937766.2913988,1723937766.3740506,0,0,0,76.0,2.02,0.0,0.0,0.0
191,15.3,1723937766.374075,1723937766.4568727,0,0,0,76.0,2.02,0.0,0.0,0.0
192,15.38,1723937766.4568996,1723937766.538703,0,0,0,76.0,2.02,0.0,0.0,0.0
