,SimSec(s),StartTime(s),EndTime(s),QUEUE_LENGTH,OBJ_DETECT_REQ,MISSED_REQ,CPU_USAGE(%),MEM_USAGE(%),WAITING_IN_QUEUE(s),IMAGE_LOAD(s),OBJECT_DETECT(s)
0,0.0,1723793446.7453945,1723793446.8167129,0,0,0,71.0,2.02,0.0,0.0,0.0
1,0.07,1723793446.8167377,1723793446.8925908,0,0,0,71.0,2.02,0.0,0.0,0.0
2,0.15,1723793446.89261,1723793446.9673054,0,0,0,71.0,2.02,0.0,0.0,0.0
3,0.22,1723793446.9673285,1723793447.0417283,0,0,0,71.0,2.02,0.0,0.0,0.0
4,0.29,1723793447.0417488,1723793447.1149342,0,0,0,71.0,2.02,0.0,0.0,0.0
5,0.36,1723793447.1149576,1723793447.187344,0,0,0,71.0,2.02,0.0,0.0,0.0
6,0.43,1723793447.1873672,1723793447.2613647,0,0,0,71.0,2.02,0.0,0.0,0.0
7,0.5,1723793447.2613878,1723793447.3359892,0,0,0,71.0,2.02,0.0,0.0,0.0
8,0.57,1723793447.336031,1723793447.4110742,0,0,0,71.0,2.02,0.0,0.0,0.0
9,0.65,1723793447.411098,1723793447.485593,0,0,0,71.0,2.02,0.0,0.0,0.0
10,0.72,1723793447.4856136,1723793447.5586472,0,0,0,71.0,2.02,0.0,0.0,0.0
11,0.79,1723793447.5586693,1723793447.634044,0,0,0,71.0,2.02,0.0,0.0,0.0
12,0.87,1723793447.6340847,1723793447.7111864,0,0,0,71.0,2.02,0.0,0.0,0.0
13,0.95,1723793447.711211,1723793447.783035,0,0,0,71.0,2.02,0.0,0.0,0.0
14,1.02,1723793447.7830567,1723793447.8570304,0,0,0,71.0,2.02,0.0,0.0,0.0
15,1.09,1723793447.8570545,1723793447.9304469,0,0,0,71.0,2.02,0.0,0.0,0.0
16,1.16,1723793447.9304695,1723793448.004134,0,0,0,71.0,2.02,0.0,0.0,0.0
17,1.23,1723793448.0041556,1723793448.0780644,0,0,0,71.0,2.02,0.0,0.0,0.0
18,1.3,1723793448.0780888,1723793448.15149,0,0,0,71.0,2.02,0.0,0.0,0.0
19,1.37,1723793448.1515129,1723793448.2253737,0,0,0,71.0,2.02,0.0,0.0,0.0
20,1.44,1723793448.2253952,1723793448.2988422,0,0,0,71.0,2.02,0.0,0.0,0.0
21,1.51,1723793448.298865,1723793448.371737,0,0,0,71.0,2.02,0.0,0.0,0.0
22,1.58,1723793448.371758,1723793448.4443898,0,0,0,71.0,2.02,0.0,0.0,0.0
23,1.65,1723793448.4444134,1723793448.5182722,0,0,0,71.0,2.02,0.0,0.0,0.0
24,1.72,1723793448.5182946,1723793448.5912733,0,0,0,71.0,2.02,0.0,0.0,0.0
25,1.79,1723793448.5912945,1723793448.6643095,0,0,0,71.0,2.02,0.0,0.0,0.0
26,1.86,1723793448.6643324,1723793448.7383716,0,0,0,71.0,2.02,0.0,0.0,0.0
27,1.93,1723793448.7383935,1723793448.8110812,0,0,0,71.0,2.02,0.0,0.0,0.0
28,2.0,1723793448.811107,1723793448.8862298,0,0,0,71.0,2.02,0.0,0.0,0.0
29,2.08,1723793448.886279,1723793448.9611256,0,0,0,71.0,2.02,0.0,0.0,0.0
30,2.15,1723793448.9611742,1723793449.026818,0,0,0,71.0,2.02,0.0,0.0,0.0
31,2.22,1723793449.026837,1723793449.0901406,0,0,0,71.0,2.02,0.0,0.0,0.0
32,2.28,1723793449.09019,1723793449.1538212,0,0,0,71.0,2.02,0.0,0.0,0.0
33,2.34,1723793449.1538413,1723793449.22628,0,0,0,71.0,2.02,0.0,0.0,0.0
34,2.41,1723793449.2263038,1723793449.2988212,0,0,0,71.0,2.02,0.0,0.0,0.0
35,2.48,1723793449.2988453,1723793449.371237,0,0,0,71.0,2.02,0.0,0.0,0.0
36,2.55,1723793449.3712637,1723793449.4434192,0,0,0,71.0,2.02,0.0,0.0,0.0
37,2.62,1723793449.4434433,1723793449.5179808,0,0,0,71.0,2.02,0.0,0.0,0.0
38,2.69,1723793449.518004,1723793449.5910907,0,0,0,71.0,2.02,0.0,0.0,0.0
39,2.76,1723793449.591114,1723793449.665485,0,0,0,71.0,2.02,0.0,0.0,0.0
40,2.83,1723793449.6655092,1723793449.7389445,0,0,0,71.0,2.02,0.0,0.0,0.0
41,2.9,1723793449.7389665,1723793449.8113039,0,0,0,71.0,2.02,0.0,0.0,0.0
42,2.97,1723793449.8113294,1723793449.8849266,0,0,0,71.0,2.02,0.0,0.0,0.0
43,3.04,1723793449.88495,1723793449.9589615,0,0,0,71.0,2.02,0.0,0.0,0.0
44,3.11,1723793449.9589844,1723793450.0318727,0,0,0,71.0,2.02,0.0,0.0,0.0
45,3.18,1723793450.031897,1723793450.105878,0,0,0,71.0,2.02,0.0,0.0,0.0
46,3.25,1723793450.1059017,1723793450.1790078,0,0,0,71.0,2.02,0.0,0.0,0.0
47,3.32,1723793450.1790361,1723793450.251104,0,0,0,71.0,2.02,0.0,0.0,0.0
48,3.39,1723793450.2511284,1723793450.3256648,0,0,0,71.0,2.02,0.0,0.0,0.0
49,3.46,1723793450.3256886,1723793450.3987753,0,0,0,71.0,2.02,0.0,0.0,0.0
50,3.53,1723793450.3987994,1723793450.4716609,0,0,0,71.0,2.02,0.0,0.0,0.0
51,3.6,1723793450.4716854,1723793450.5458026,0,0,0,71.0,2.02,0.0,0.0,0.0
52,3.67,1723793450.5458279,1723793450.6195385,0,0,0,71.0,2.02,0.0,0.0,0.0
53,3.74,1723793450.6195629,1723793450.6923,0,0,0,71.0,2.02,0.0,0.0,0.0
54,3.81,1723793450.6923244,1723793450.7675025,0,0,0,71.0,2.02,0.0,0.0,0.0
55,3.89,1723793450.7675269,1723793450.8397546,0,0,0,71.0,2.02,0.0,0.0,0.0
56,3.96,1723793450.839777,1723793450.9143496,0,0,0,71.0,2.02,0.0,0.0,0.0
57,4.03,1723793450.9143734,1723793450.9871066,0,0,0,71.0,2.02,0.0,0.0,0.0
58,4.1,1723793450.9871302,1723793451.0594513,0,0,0,71.0,2.02,0.0,0.0,0.0
59,4.17,1723793451.0594778,1723793451.133542,0,0,0,71.0,2.02,0.0,0.0,0.0
60,4.24,1723793451.1335628,1723793451.2067657,0,0,0,71.0,2.02,0.0,0.0,0.0
61,4.31,1723793451.2067885,1723793451.279458,0,0,0,71.0,2.02,0.0,0.0,0.0
62,4.38,1723793451.2794824,1723793451.35212,0,0,0,71.0,2.02,0.0,0.0,0.0
63,4.45,1723793451.352141,1723793451.4258895,0,0,0,71.0,2.02,0.0,0.0,0.0
64,4.52,1723793451.4259129,1723793451.4988801,0,0,0,71.0,2.02,0.0,0.0,0.0
65,4.59,1723793451.498902,1723793451.5716898,0,0,0,71.0,2.02,0.0,0.0,0.0
66,4.66,1723793451.5717125,1723793451.645784,0,0,0,71.0,2.02,0.0,0.0,0.0
67,4.73,1723793451.645808,1723793451.718578,0,0,0,71.0,2.02,0.0,0.0,0.0
68,4.8,1723793451.718602,1723793451.7914948,0,0,0,71.0,2.02,0.0,0.0,0.0
69,4.87,1723793451.7915177,1723793451.8654346,0,0,0,71.0,2.02,0.0,0.0,0.0
70,4.94,1723793451.8654559,1723793451.9385338,0,0,0,71.0,2.02,0.0,0.0,0.0
71,5.01,1723793451.9385567,1723793452.0117948,0,0,0,71.0,2.02,0.0,0.0,0.0
72,5.08,1723793452.0118182,1723793452.0853963,0,0,0,71.0,2.02,0.0,0.0,0.0
73,5.15,1723793452.0854242,1723793452.1588411,0,0,0,71.0,2.02,0.0,0.0,0.0
74,5.22,1723793452.158864,1723793452.2319667,0,0,0,71.0,2.02,0.0,0.0,0.0
75,5.29,1723793452.23199,1723793452.3063662,0,0,0,71.0,2.02,0.0,0.0,0.0
76,5.36,1723793452.306389,1723793452.3791385,0,0,0,71.0,2.02,0.0,0.0,0.0
77,5.43,1723793452.3791611,1723793452.4537005,0,0,0,71.0,2.02,0.0,0.0,0.0
78,5.5,1723793452.453723,1723793452.5268283,0,0,0,71.0,2.02,0.0,0.0,0.0
79,5.57,1723793452.526852,1723793452.598785,0,0,0,71.0,2.02,0.0,0.0,0.0
80,5.64,1723793452.5988085,1723793452.6718192,0,0,0,71.0,2.02,0.0,0.0,0.0
81,5.71,1723793452.671842,1723793452.7456067,0,0,0,71.0,2.02,0.0,0.0,0.0
82,5.78,1723793452.7456286,1723793452.8187284,0,0,0,71.0,2.02,0.0,0.0,0.0
83,5.85,1723793452.8187516,1723793452.8918722,0,0,0,71.0,2.02,0.0,0.0,0.0
84,5.92,1723793452.891895,1723793452.965459,0,0,0,71.0,2.02,0.0,0.0,0.0
85,5.99,1723793452.9654825,1723793453.0379026,0,0,0,71.0,2.02,0.0,0.0,0.0
86,6.06,1723793453.037926,1723793453.1110687,0,0,0,71.0,2.02,0.0,0.0,0.0
87,6.13,1723793453.1110923,1723793453.1833203,0,0,0,71.0,2.02,0.0,0.0,0.0
88,6.2,1723793453.1833417,1723793453.2569647,0,0,0,71.0,2.02,0.0,0.0,0.0
89,6.27,1723793453.2569902,1723793453.3299835,0,0,0,71.0,2.02,0.0,0.0,0.0
90,6.34,1723793453.3300047,1723793453.402874,0,0,0,71.0,2.02,0.0,0.0,0.0
