,SimSec(s),StartTime(s),EndTime(s),QUEUE_LENGTH,OBJ_DETECT_REQ,MISSED_REQ,CPU_USAGE(%),MEM_USAGE(%),WAITING_IN_QUEUE(s),IMAGE_LOAD(s),OBJECT_DETECT(s)
0,0.0,1723775321.463183,1723775321.5371559,0,0,0,65.5,2.02,0.0,0.0,0.0
1,0.07,1723775321.5371778,1723775321.6131632,0,0,0,65.5,2.02,0.0,0.0,0.0
2,0.15,1723775321.613184,1723775321.6890903,0,0,0,65.5,2.02,0.0,0.0,0.0
3,0.23,1723775321.6891115,1723775321.764262,0,0,0,65.5,2.02,0.0,0.0,0.0
4,0.31,1723775321.7642825,1723775321.8403125,0,0,0,65.5,2.02,0.0,0.0,0.0
5,0.39,1723775321.8403344,1723775321.915864,0,0,0,65.5,2.02,0.0,0.0,0.0
6,0.47,1723775321.9158862,1723775321.992231,0,0,0,65.5,2.02,0.0,0.0,0.0
7,0.55,1723775321.9922535,1723775322.0680745,0,0,0,65.5,2.02,0.0,0.0,0.0
8,0.63,1723775322.068095,1723775322.1439118,0,0,0,65.5,2.02,0.0,0.0,0.0
9,0.71,1723775322.1439347,1723775322.2201588,0,0,0,65.5,2.02,0.0,0.0,0.0
10,0.79,1723775322.2201798,1723775322.3001945,0,0,0,65.5,2.02,0.0,0.0,0.0
11,0.87,1723775322.300216,1723775322.3761718,0,0,0,65.5,2.02,0.0,0.0,0.0
12,0.95,1723775322.376193,1723775322.4516854,0,0,0,65.5,2.02,0.0,0.0,0.0
13,1.03,1723775322.451708,1723775322.5270667,0,0,0,65.5,2.02,0.0,0.0,0.0
14,1.11,1723775322.5270886,1723775322.60312,0,0,0,65.5,2.02,0.0,0.0,0.0
15,1.19,1723775322.603144,1723775322.6786182,0,0,0,65.5,2.02,0.0,0.0,0.0
16,1.27,1723775322.6786408,1723775322.753969,0,0,0,65.5,2.02,0.0,0.0,0.0
17,1.35,1723775322.7539926,1723775322.8292465,0,0,0,65.5,2.02,0.0,0.0,0.0
18,1.43,1723775322.8292704,1723775322.906927,0,0,0,65.5,2.02,0.0,0.0,0.0
19,1.51,1723775322.906948,1723775322.9823456,0,0,0,65.5,2.02,0.0,0.0,0.0
20,1.59,1723775322.9823682,1723775323.0585308,0,0,0,65.5,2.02,0.0,0.0,0.0
21,1.67,1723775323.0585513,1723775323.1329274,0,0,0,65.5,2.02,0.0,0.0,0.0
22,1.74,1723775323.1329486,1723775323.2088702,0,0,0,65.5,2.02,0.0,0.0,0.0
23,1.82,1723775323.2088926,1723775323.2855167,0,0,0,65.5,2.02,0.0,0.0,0.0
