,SimSec(s),StartTime(s),EndTime(s),QUEUE_LENGTH,OBJ_DETECT_REQ,MISSED_REQ,CPU_USAGE(%),MEM_USAGE(%),WAITING_IN_QUEUE(s),IMAGE_LOAD(s),OBJECT_DETECT(s)
0,0.0,1723761248.9374776,1723761249.0110326,0,0,0,71.2,2.02,0.0,0.0,0.0
1,0.07,1723761249.011056,1723761249.0855403,0,0,0,71.2,2.02,0.0,0.0,0.0
2,0.14,1723761249.0855603,1723761249.1617568,0,0,0,71.2,2.02,0.0,0.0,0.0
3,0.22,1723761249.1617782,1723761249.2367277,0,0,0,71.2,2.01,0.0,0.0,0.0
4,0.29,1723761249.2367492,1723761249.311081,0,0,0,71.2,2.01,0.0,0.0,0.0
5,0.36,1723761249.3111002,1723761249.3849497,0,0,0,71.2,2.01,0.0,0.0,0.0
6,0.43,1723761249.3849692,1723761249.4594646,0,0,0,71.2,2.01,0.0,0.0,0.0
7,0.5,1723761249.459484,1723761249.5339415,0,0,0,71.2,2.01,0.0,0.0,0.0
8,0.57,1723761249.5339627,1723761249.6079876,0,0,0,71.2,2.01,0.0,0.0,0.0
9,0.64,1723761249.6080062,1723761249.6821778,0,0,0,71.2,2.01,0.0,0.0,0.0
10,0.71,1723761249.682198,1723761249.756495,0,0,0,71.2,2.01,0.0,0.0,0.0
11,0.78,1723761249.7565145,1723761249.8302338,0,0,0,71.2,2.01,0.0,0.0,0.0
12,0.85,1723761249.8302553,1723761249.9033883,0,0,0,71.2,2.01,0.0,0.0,0.0
13,0.92,1723761249.9034073,1723761249.9777498,0,0,0,71.2,2.01,0.0,0.0,0.0
14,0.99,1723761249.9777687,1723761250.0520346,0,0,0,71.2,2.01,0.0,0.0,0.0
15,1.06,1723761250.0520532,1723761250.1266966,0,0,0,71.2,2.01,0.0,0.0,0.0
16,1.13,1723761250.1267169,1723761250.2030318,0,0,0,71.2,2.01,0.0,0.0,0.0
17,1.21,1723761250.2030497,1723761250.278336,0,0,0,71.2,2.01,0.0,0.0,0.0
18,1.29,1723761250.2783701,1723761250.357639,0,0,0,71.2,2.01,0.0,0.0,0.0
19,1.37,1723761250.35766,1723761250.4325259,0,0,0,71.2,2.01,0.0,0.0,0.0
20,1.44,1723761250.4325445,1723761250.5068123,0,0,0,71.2,2.01,0.0,0.0,0.0
21,1.51,1723761250.506831,1723761250.580759,0,0,0,71.2,2.01,0.0,0.0,0.0
22,1.58,1723761250.5807772,1723761250.6545944,0,0,0,71.2,2.01,0.0,0.0,0.0
23,1.65,1723761250.6546156,1723761250.727915,0,0,0,71.2,2.01,0.0,0.0,0.0
24,1.72,1723761250.727936,1723761250.8021405,0,0,0,71.2,2.01,0.0,0.0,0.0
25,1.79,1723761250.8021808,1723761250.8762174,0,0,0,71.2,2.01,0.0,0.0,0.0
26,1.86,1723761250.876239,1723761250.9508355,0,0,0,71.2,2.01,0.0,0.0,0.0
27,1.93,1723761250.9508584,1723761251.0259469,0,0,0,71.2,2.01,0.0,0.0,0.0
28,2.01,1723761251.0259666,1723761251.0997796,0,0,0,71.2,2.01,0.0,0.0,0.0
29,2.08,1723761251.0998008,1723761251.1730812,0,0,0,71.2,2.01,0.0,0.0,0.0
30,2.15,1723761251.1731029,1723761251.2466702,0,0,0,71.2,2.01,0.0,0.0,0.0
31,2.22,1723761251.2466922,1723761251.3216743,0,0,0,71.2,2.01,0.0,0.0,0.0
32,2.29,1723761251.321696,1723761251.3950043,0,0,0,71.2,2.01,0.0,0.0,0.0
33,2.36,1723761251.3950253,1723761251.4676886,0,0,0,71.2,2.01,0.0,0.0,0.0
34,2.43,1723761251.4677088,1723761251.5419672,0,0,0,71.2,2.01,0.0,0.0,0.0
35,2.5,1723761251.5419877,1723761251.6154401,0,0,0,71.2,2.01,0.0,0.0,0.0
36,2.57,1723761251.6154664,1723761251.6901433,0,0,0,71.2,2.01,0.0,0.0,0.0
37,2.64,1723761251.6901858,1723761251.7638865,0,0,0,71.2,2.01,0.0,0.0,0.0
38,2.71,1723761251.7639086,1723761251.8385863,0,0,0,71.2,2.01,0.0,0.0,0.0
39,2.78,1723761251.8386288,1723761251.9155893,0,0,0,71.2,2.01,0.0,0.0,0.0
40,2.86,1723761251.9156077,1723761251.9797502,0,0,0,71.2,2.01,0.0,0.0,0.0
41,2.92,1723761251.979769,1723761252.0446265,0,0,0,71.2,2.01,0.0,0.0,0.0
42,2.98,1723761252.044659,1723761252.1191962,0,0,0,71.2,2.01,0.0,0.0,0.0
43,3.05,1723761252.1192164,1723761252.194301,0,0,0,71.2,2.01,0.0,0.0,0.0
44,3.13,1723761252.1943216,1723761252.2677984,0,0,0,71.2,2.01,0.0,0.0,0.0
45,3.2,1723761252.26782,1723761252.3428996,0,0,0,71.2,2.01,0.0,0.0,0.0
46,3.28,1723761252.3429213,1723761252.4180133,0,0,0,71.2,2.01,0.0,0.0,0.0
47,3.36,1723761252.4180372,1723761252.4922907,0,0,0,71.2,2.01,0.0,0.0,0.0
48,3.43,1723761252.4923136,1723761252.5704648,0,0,0,71.2,2.01,0.0,0.0,0.0
49,3.51,1723761252.5704877,1723761252.6468227,0,0,0,71.2,2.01,0.0,0.0,0.0
50,3.59,1723761252.6468434,1723761252.7211654,0,0,0,71.2,2.01,0.0,0.0,0.0
51,3.66,1723761252.7211866,1723761252.7948985,0,0,0,71.2,2.01,0.0,0.0,0.0
