,SimSec(s),StartTime(s),EndTime(s),QUEUE_LENGTH,OBJ_DETECT_REQ,MISSED_REQ,CPU_USAGE(%),MEM_USAGE(%),WAITING_IN_QUEUE(s),IMAGE_LOAD(s),OBJECT_DETECT(s)
0,0.0,1723764857.9204097,1723764857.9945867,0,0,0,68.5,2.02,0.0,0.0,0.0
1,0.07,1723764857.9946089,1723764858.0686705,0,0,0,68.5,2.02,0.0,0.0,0.0
2,0.14,1723764858.0686913,1723764858.1444645,0,0,0,68.5,2.02,0.0,0.0,0.0
3,0.22,1723764858.1444848,1723764858.2202933,0,0,0,68.5,2.02,0.0,0.0,0.0
4,0.3,1723764858.2203126,1723764858.2954721,0,0,0,68.5,2.02,0.0,0.0,0.0
5,0.38,1723764858.2954938,1723764858.3710153,0,0,0,68.5,2.02,0.0,0.0,0.0
6,0.46,1723764858.371035,1723764858.4469693,0,0,0,68.5,2.02,0.0,0.0,0.0
7,0.54,1723764858.4469886,1723764858.5228407,0,0,0,68.5,2.02,0.0,0.0,0.0
8,0.62,1723764858.5228615,1723764858.5984983,0,0,0,68.5,2.02,0.0,0.0,0.0
9,0.7,1723764858.5985184,1723764858.6745737,0,0,0,68.5,2.02,0.0,0.0,0.0
10,0.78,1723764858.6745927,1723764858.7501988,0,0,0,68.5,2.02,0.0,0.0,0.0
11,0.86,1723764858.7502198,1723764858.826833,0,0,0,68.5,2.02,0.0,0.0,0.0
12,0.94,1723764858.8268528,1723764858.9034688,0,0,0,68.5,2.02,0.0,0.0,0.0
13,1.02,1723764858.9034872,1723764858.9793725,0,0,0,68.5,2.02,0.0,0.0,0.0
14,1.1,1723764858.979409,1723764859.0592663,0,0,0,68.5,2.02,0.0,0.0,0.0
15,1.18,1723764859.0592878,1723764859.1349516,0,0,0,68.5,2.02,0.0,0.0,0.0
16,1.26,1723764859.1349707,1723764859.2106276,0,0,0,68.5,2.02,0.0,0.0,0.0
17,1.34,1723764859.2106488,1723764859.287211,0,0,0,68.5,2.02,0.0,0.0,0.0
18,1.42,1723764859.2872312,1723764859.3631964,0,0,0,68.5,2.02,0.0,0.0,0.0
19,1.5,1723764859.3632169,1723764859.438888,0,0,0,68.5,2.02,0.0,0.0,0.0
20,1.58,1723764859.4389071,1723764859.514777,0,0,0,68.5,2.02,0.0,0.0,0.0
21,1.66,1723764859.5147984,1723764859.5908105,0,0,0,68.5,2.02,0.0,0.0,0.0
22,1.74,1723764859.5908298,1723764859.666739,0,0,0,68.5,2.02,0.0,0.0,0.0
23,1.82,1723764859.6667585,1723764859.743017,0,0,0,68.5,2.02,0.0,0.0,0.0
24,1.9,1723764859.7430363,1723764859.8184404,0,0,0,68.5,2.02,0.0,0.0,0.0
25,1.98,1723764859.8184597,1723764859.8947463,0,0,0,68.5,2.02,0.0,0.0,0.0
26,2.06,1723764859.8947673,1723764859.970591,0,0,0,68.5,2.02,0.0,0.0,0.0
27,2.14,1723764859.9706116,1723764860.0459104,0,0,0,68.5,2.02,0.0,0.0,0.0
28,2.22,1723764860.0459323,1723764860.1221793,0,0,0,68.5,2.02,0.0,0.0,0.0
29,2.3,1723764860.1221993,1723764860.1980486,0,0,0,68.5,2.02,0.0,0.0,0.0
30,2.38,1723764860.1980686,1723764860.2742286,0,0,0,68.5,2.02,0.0,0.0,0.0
31,2.46,1723764860.2742503,1723764860.350093,0,0,0,68.5,2.02,0.0,0.0,0.0
32,2.54,1723764860.3501146,1723764860.4267466,0,0,0,68.5,2.02,0.0,0.0,0.0
33,2.62,1723764860.4267688,1723764860.5027134,0,0,0,68.5,2.02,0.0,0.0,0.0
34,2.7,1723764860.5027337,1723764860.5781732,0,0,0,68.5,2.02,0.0,0.0,0.0
35,2.78,1723764860.5781934,1723764860.654683,0,0,0,68.5,2.02,0.0,0.0,0.0
36,2.86,1723764860.6547062,1723764860.7300565,0,0,0,68.5,2.02,0.0,0.0,0.0
37,2.94,1723764860.7300773,1723764860.8060875,0,0,0,68.5,2.02,0.0,0.0,0.0
38,3.02,1723764860.8061087,1723764860.8828273,0,0,0,68.5,2.02,0.0,0.0,0.0
39,3.1,1723764860.8828485,1723764860.9589896,0,0,0,68.5,2.02,0.0,0.0,0.0
40,3.18,1723764860.9590106,1723764861.034723,0,0,0,68.5,2.02,0.0,0.0,0.0
41,3.26,1723764861.0347443,1723764861.110661,0,0,0,68.5,2.02,0.0,0.0,0.0
42,3.34,1723764861.110682,1723764861.1863477,0,0,0,68.5,2.02,0.0,0.0,0.0
43,3.42,1723764861.1863692,1723764861.2623677,0,0,0,68.5,2.02,0.0,0.0,0.0
44,3.5,1723764861.262389,1723764861.3381128,0,0,0,68.5,2.02,0.0,0.0,0.0
45,3.58,1723764861.338133,1723764861.413937,0,0,0,68.5,2.02,0.0,0.0,0.0
46,3.66,1723764861.413958,1723764861.4900773,0,0,0,68.5,2.02,0.0,0.0,0.0
47,3.74,1723764861.4901,1723764861.5660474,0,0,0,68.5,2.02,0.0,0.0,0.0
48,3.82,1723764861.5660682,1723764861.6424546,0,0,0,68.5,2.02,0.0,0.0,0.0
49,3.9,1723764861.642475,1723764861.7194178,0,0,0,68.5,2.02,0.0,0.0,0.0
50,3.98,1723764861.719439,1723764861.7950776,0,0,0,68.5,2.02,0.0,0.0,0.0
51,4.06,1723764861.795098,1723764861.87095,0,0,0,68.5,2.02,0.0,0.0,0.0
52,4.14,1723764861.87097,1723764861.947057,0,0,0,68.5,2.02,0.0,0.0,0.0
53,4.22,1723764861.9470773,1723764862.0225868,0,0,0,68.5,2.02,0.0,0.0,0.0
54,4.3,1723764862.0226073,1723764862.0987532,0,0,0,68.5,2.02,0.0,0.0,0.0
55,4.38,1723764862.0987756,1723764862.1747458,0,0,0,68.5,2.02,0.0,0.0,0.0
