,SimSec(s),StartTime(s),EndTime(s),QUEUE_LENGTH,OBJ_DETECT_REQ,MISSED_REQ,CPU_USAGE(%),MEM_USAGE(%),WAITING_IN_QUEUE(s),IMAGE_LOAD(s),OBJECT_DETECT(s)
0,0.0,1723771829.1898024,1723771829.2590427,0,0,0,66.1,2.02,0.0,0.0,0.0
1,0.07,1723771829.2590659,1723771829.3338065,0,0,0,66.1,2.02,0.0,0.0,0.0
2,0.14,1723771829.3338287,1723771829.4113245,0,0,0,66.1,2.02,0.0,0.0,0.0
3,0.22,1723771829.4113445,1723771829.4879951,0,0,0,66.1,2.02,0.0,0.0,0.0
4,0.3,1723771829.488015,1723771829.5635402,0,0,0,66.1,2.02,0.0,0.0,0.0
5,0.38,1723771829.5635622,1723771829.6398413,0,0,0,66.1,2.02,0.0,0.0,0.0
6,0.46,1723771829.6398628,1723771829.7166524,0,0,0,66.1,2.02,0.0,0.0,0.0
7,0.54,1723771829.7166722,1723771829.792922,0,0,0,66.1,2.02,0.0,0.0,0.0
8,0.62,1723771829.792941,1723771829.8689413,0,0,0,66.1,2.02,0.0,0.0,0.0
9,0.7,1723771829.8689613,1723771829.9449716,0,0,0,66.1,2.02,0.0,0.0,0.0
10,0.78,1723771829.9449909,1723771830.0217588,0,0,0,66.1,2.02,0.0,0.0,0.0
11,0.86,1723771830.0217807,1723771830.0989735,0,0,0,66.1,2.02,0.0,0.0,0.0
12,0.94,1723771830.0989945,1723771830.1760027,0,0,0,66.1,2.02,0.0,0.0,0.0
13,1.02,1723771830.1760218,1723771830.2522726,0,0,0,66.1,2.02,0.0,0.0,0.0
14,1.1,1723771830.2522936,1723771830.328371,0,0,0,66.1,2.02,0.0,0.0,0.0
15,1.18,1723771830.3283927,1723771830.4046974,0,0,0,66.1,2.02,0.0,0.0,0.0
16,1.26,1723771830.4047198,1723771830.4879456,0,0,0,66.1,2.02,0.0,0.0,0.0
17,1.34,1723771830.4879837,1723771830.5587845,0,0,0,66.1,2.02,0.0,0.0,0.0
18,1.41,1723771830.5588021,1723771830.6243908,0,0,0,66.1,2.02,0.0,0.0,0.0
19,1.48,1723771830.6244214,1723771830.6984034,0,0,0,66.1,2.02,0.0,0.0,0.0
20,1.55,1723771830.6984239,1723771830.7750945,0,0,0,66.1,2.02,0.0,0.0,0.0
21,1.63,1723771830.7751143,1723771830.8516257,0,0,0,66.1,2.02,0.0,0.0,0.0
22,1.71,1723771830.8516457,1723771830.9281154,0,0,0,66.1,2.02,0.0,0.0,0.0
23,1.79,1723771830.9281373,1723771831.0051377,0,0,0,66.1,2.02,0.0,0.0,0.0
24,1.87,1723771831.0051575,1723771831.0824358,0,0,0,66.1,2.02,0.0,0.0,0.0
25,1.95,1723771831.0824556,1723771831.1595237,0,0,0,66.1,2.02,0.0,0.0,0.0
26,2.03,1723771831.1595461,1723771831.2361984,0,0,0,66.1,2.02,0.0,0.0,0.0
27,2.11,1723771831.236219,1723771831.3126454,0,0,0,66.1,2.02,0.0,0.0,0.0
28,2.19,1723771831.312668,1723771831.388555,0,0,0,66.1,2.02,0.0,0.0,0.0
29,2.27,1723771831.3885753,1723771831.4643993,0,0,0,66.1,2.02,0.0,0.0,0.0
30,2.35,1723771831.4644206,1723771831.5409722,0,0,0,66.1,2.02,0.0,0.0,0.0
31,2.43,1723771831.540993,1723771831.617213,0,0,0,66.1,2.02,0.0,0.0,0.0
32,2.51,1723771831.6172342,1723771831.6947317,0,0,0,66.1,2.02,0.0,0.0,0.0
33,2.59,1723771831.6947558,1723771831.7715108,0,0,0,66.1,2.02,0.0,0.0,0.0
34,2.67,1723771831.7715335,1723771831.8467655,0,0,0,66.1,2.02,0.0,0.0,0.0
35,2.75,1723771831.8467867,1723771831.9234538,0,0,0,66.1,2.02,0.0,0.0,0.0
36,2.83,1723771831.923481,1723771832.0001152,0,0,0,66.1,2.02,0.0,0.0,0.0
37,2.91,1723771832.0001378,1723771832.076965,0,0,0,66.1,2.02,0.0,0.0,0.0
38,2.99,1723771832.076988,1723771832.153324,0,0,0,66.1,2.02,0.0,0.0,0.0
39,3.07,1723771832.1533442,1723771832.2302463,0,0,0,66.1,2.02,0.0,0.0,0.0
40,3.15,1723771832.23027,1723771832.3069034,0,0,0,66.1,2.02,0.0,0.0,0.0
41,3.23,1723771832.306925,1723771832.3833363,0,0,0,66.1,2.02,0.0,0.0,0.0
42,3.31,1723771832.3833587,1723771832.4595242,0,0,0,66.1,2.02,0.0,0.0,0.0
43,3.39,1723771832.4595459,1723771832.5360467,0,0,0,66.1,2.02,0.0,0.0,0.0
44,3.47,1723771832.5360677,1723771832.6137252,0,0,0,66.1,2.02,0.0,0.0,0.0
45,3.55,1723771832.6137483,1723771832.690508,0,0,0,66.1,2.02,0.0,0.0,0.0
46,3.63,1723771832.690529,1723771832.7674727,0,0,0,66.1,2.02,0.0,0.0,0.0
