,SimSec(s),StartTime(s),EndTime(s),QUEUE_LENGTH,OBJ_DETECT_REQ,MISSED_REQ,CPU_USAGE(%),MEM_USAGE(%),WAITING_IN_QUEUE(s),IMAGE_LOAD(s),OBJECT_DETECT(s)
0,0.0,1723843303.7203758,1723843303.786707,0,0,0,62.5,2.02,0.0,0.0,0.0
1,0.07,1723843303.786725,1723843303.8624618,0,0,0,62.5,2.02,0.0,0.0,0.0
2,0.15,1723843303.862494,1723843303.943775,0,0,0,62.5,2.02,0.0,0.0,0.0
3,0.23,1723843303.9437945,1723843304.0220175,0,0,0,62.5,2.02,0.0,0.0,0.0
4,0.31,1723843304.0220346,1723843304.0999708,0,0,0,62.5,2.02,0.0,0.0,0.0
5,0.39,1723843304.0999901,1723843304.1764328,0,0,0,62.5,2.02,0.0,0.0,0.0
6,0.47,1723843304.1764534,1723843304.2531965,0,0,0,62.5,2.02,0.0,0.0,0.0
7,0.55,1723843304.2532165,1723843304.330255,0,0,0,62.5,2.02,0.0,0.0,0.0
8,0.63,1723843304.330274,1723843304.4084346,0,0,0,62.5,2.02,0.0,0.0,0.0
9,0.71,1723843304.4084558,1723843304.484953,0,0,0,62.5,2.02,0.0,0.0,0.0
10,0.79,1723843304.4849722,1723843304.5613158,0,0,0,62.5,2.02,0.0,0.0,0.0
11,0.87,1723843304.5613365,1723843304.6392972,0,0,0,62.5,2.02,0.0,0.0,0.0
12,0.95,1723843304.6393154,1723843304.7153788,0,0,0,62.5,2.02,0.0,0.0,0.0
13,1.03,1723843304.715398,1723843304.79214,0,0,0,62.5,2.02,0.0,0.0,0.0
14,1.11,1723843304.792161,1723843304.8694718,0,0,0,62.5,2.02,0.0,0.0,0.0
15,1.19,1723843304.869491,1723843304.9462724,0,0,0,62.5,2.02,0.0,0.0,0.0
16,1.27,1723843304.9462926,1723843305.023679,0,0,0,62.5,2.02,0.0,0.0,0.0
17,1.35,1723843305.0237,1723843305.101194,0,0,0,62.5,2.02,0.0,0.0,0.0
