,SimSec(s),StartTime(s),EndTime(s),QUEUE_LENGTH,OBJ_DETECT_REQ,MISSED_REQ,CPU_USAGE(%),MEM_USAGE(%),WAITING_IN_QUEUE(s),IMAGE_LOAD(s),OBJECT_DETECT(s)
0,0.0,1723815040.7240353,1723815040.8010333,0,0,0,59.3,2.02,0.0,0.0,0.0
1,0.08,1723815040.8010561,1723815040.878332,0,0,0,59.3,2.02,0.0,0.0,0.0
2,0.16,1723815040.8783545,1723815040.9570177,0,0,0,59.3,2.02,0.0,0.0,0.0
3,0.24,1723815040.9570372,1723815041.0356164,0,0,0,59.3,2.02,0.0,0.0,0.0
4,0.32,1723815041.0356367,1723815041.113834,0,0,0,59.3,2.02,0.0,0.0,0.0
5,0.4,1723815041.1138587,1723815041.1918788,0,0,0,59.3,2.02,0.0,0.0,0.0
6,0.48,1723815041.1919017,1723815041.2706716,0,0,0,59.3,2.02,0.0,0.0,0.0
7,0.56,1723815041.2706935,1723815041.3494098,0,0,0,59.3,2.02,0.0,0.0,0.0
8,0.64,1723815041.34943,1723815041.4278557,0,0,0,59.3,2.02,0.0,0.0,0.0
9,0.72,1723815041.427878,1723815041.5061262,0,0,0,59.3,2.02,0.0,0.0,0.0
10,0.8,1723815041.5061688,1723815041.5845597,0,0,0,59.3,2.02,0.0,0.0,0.0
11,0.88,1723815041.5845814,1723815041.6627922,0,0,0,59.3,2.02,0.0,0.0,0.0
12,0.96,1723815041.6628156,1723815041.7417471,0,0,0,59.3,2.02,0.0,0.0,0.0
13,1.04,1723815041.7417681,1723815041.8200467,0,0,0,59.3,2.02,0.0,0.0,0.0
14,1.12,1723815041.8200696,1723815041.8979669,0,0,0,59.3,2.02,0.0,0.0,0.0
15,1.2,1723815041.8979883,1723815041.9770925,0,0,0,59.3,2.02,0.0,0.0,0.0
16,1.28,1723815041.9771173,1723815042.0555139,0,0,0,59.3,2.02,0.0,0.0,0.0
17,1.36,1723815042.055537,1723815042.1324384,0,0,0,59.3,2.02,0.0,0.0,0.0
18,1.44,1723815042.1324797,1723815042.2150102,0,0,0,59.3,2.02,0.0,0.0,0.0
19,1.52,1723815042.2150335,1723815042.2933838,0,0,0,59.3,2.02,0.0,0.0,0.0
20,1.6,1723815042.2934053,1723815042.3717093,0,0,0,59.3,2.02,0.0,0.0,0.0
21,1.68,1723815042.371731,1723815042.4495428,0,0,0,59.3,2.02,0.0,0.0,0.0
22,1.76,1723815042.449563,1723815042.5277617,0,0,0,59.3,2.02,0.0,0.0,0.0
23,1.84,1723815042.5277836,1723815042.6061122,0,0,0,59.3,2.02,0.0,0.0,0.0
24,1.92,1723815042.6061318,1723815042.6842961,0,0,0,59.3,2.02,0.0,0.0,0.0
25,2.0,1723815042.6843176,1723815042.762188,0,0,0,59.3,2.02,0.0,0.0,0.0
26,2.08,1723815042.7622132,1723815042.8397913,0,0,0,59.3,2.02,0.0,0.0,0.0
27,2.16,1723815042.8398125,1723815042.9176009,0,0,0,59.3,2.02,0.0,0.0,0.0
28,2.24,1723815042.917625,1723815042.996448,0,0,0,59.3,2.02,0.0,0.0,0.0
29,2.32,1723815042.9964733,1723815043.0735726,0,0,0,59.3,2.02,0.0,0.0,0.0
30,2.4,1723815043.0735939,1723815043.1523402,0,0,0,59.3,2.02,0.0,0.0,0.0
31,2.48,1723815043.152361,1723815043.2300515,0,0,0,59.3,2.02,0.0,0.0,0.0
32,2.56,1723815043.2300742,1723815043.308407,0,0,0,59.3,2.02,0.0,0.0,0.0
33,2.64,1723815043.3084304,1723815043.385947,0,0,0,59.3,2.02,0.0,0.0,0.0
34,2.72,1723815043.3859687,1723815043.4629726,0,0,0,59.3,2.02,0.0,0.0,0.0
35,2.8,1723815043.462994,1723815043.5411322,0,0,0,59.3,2.02,0.0,0.0,0.0
36,2.88,1723815043.541158,1723815043.6195285,0,0,0,59.3,2.02,0.0,0.0,0.0
37,2.96,1723815043.6195507,1723815043.6977432,0,0,0,59.3,2.02,0.0,0.0,0.0
38,3.04,1723815043.6977665,1723815043.7763538,0,0,0,59.3,2.02,0.0,0.0,0.0
39,3.12,1723815043.7763789,1723815043.8540382,0,0,0,59.3,2.02,0.0,0.0,0.0
40,3.2,1723815043.8540602,1723815043.932344,0,0,0,59.3,2.02,0.0,0.0,0.0
41,3.28,1723815043.9323657,1723815044.010365,0,0,0,59.3,2.02,0.0,0.0,0.0
42,3.36,1723815044.0103881,1723815044.088298,0,0,0,59.3,2.02,0.0,0.0,0.0
43,3.44,1723815044.0883198,1723815044.1665328,0,0,0,59.3,2.02,0.0,0.0,0.0
